sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
533,2016-03-02 20:16:08.636532,1456946168.636532,DECA020000000002,1.162985,15352,15217,13848,1584,7642,64,240,6,3694
533,2016-03-02 20:16:08.652132,1456946168.652132,DECA020000000003,1.094422,12074,14896,14143,1366,6600,56,238,6,3696
534,2016-03-02 20:16:08.683332,1456946168.683332,DECA020000000002,1.144224,14817,15159,9276,1543,7428,60,232,6,3698
534,2016-03-02 20:16:08.683332,1456946168.683332,DECA020000000003,1.097939,13204,14704,13109,1085,6410,44,235,6,3700
535,2016-03-02 20:16:08.714532,1456946168.714532,DECA020000000002,1.131325,15240,15656,13738,1659,7718,64,238,6,3702
535,2016-03-02 20:16:08.714532,1456946168.714532,DECA020000000003,1.085041,10769,15711,14830,1231,6667,48,236,6,3704
536,2016-03-02 20:16:08.745732,1456946168.745732,DECA020000000002,1.158295,13840,15523,13354,1502,7380,56,230,6,3706
536,2016-03-02 20:16:08.761332,1456946168.761332,DECA020000000003,1.073315,10758,15757,14614,1181,6392,44,234,6,3708
537,2016-03-02 20:16:08.776932,1456946168.776932,DECA020000000002,1.158295,14297,15835,12946,1543,7821,60,237,6,3710
537,2016-03-02 20:16:08.792532,1456946168.792532,DECA020000000003,1.090904,9686,15450,14175,1427,6178,56,235,6,3712
538,2016-03-02 20:16:08.808132,1456946168.808132,DECA020000000002,1.175884,14936,14897,9613,1343,7285,52,230,6,3714
538,2016-03-02 20:16:08.823732,1456946168.823732,DECA020000000003,1.061589,14427,15583,10789,1280,6404,48,232,6,3716
539,2016-03-02 20:16:08.839333,1456946168.839333,DECA020000000002,1.118427,14396,15733,15043,1648,7754,64,239,6,3718
539,2016-03-02 20:16:08.854933,1456946168.854933,DECA020000000003,1.079178,13956,15300,12398,1336,6533,52,237,6,3720
540,2016-03-02 20:16:08.870533,1456946168.870533,DECA020000000002,1.146569,15939,15182,8214,1443,8029,56,241,6,3722
540,2016-03-02 20:16:08.886133,1456946168.886133,DECA020000000003,1.063934,13462,15451,11306,1228,6267,48,232,6,3724
541,2016-03-02 20:16:08.901733,1456946168.901733,DECA020000000002,1.130153,15062,15740,9015,1449,7666,56,235,6,3726
541,2016-03-02 20:16:08.917333,1456946168.917333,DECA020000000003,1.054554,15031,14921,9232,1187,6319,48,237,6,3728
542,2016-03-02 20:16:08.932933,1456946168.932933,DECA020000000002,1.136016,14050,15478,12774,1440,7527,56,232,6,3730
542,2016-03-02 20:16:08.948533,1456946168.948533,DECA020000000003,1.079178,14828,14821,9677,1091,6058,44,231,6,3732
543,2016-03-02 20:16:08.979733,1456946168.979733,DECA020000000002,1.139533,14070,15507,14636,1646,7414,64,234,6,3734
543,2016-03-02 20:16:08.979733,1456946168.979733,DECA020000000003,1.080351,15101,15579,9275,1141,6656,44,238,6,3736
544,2016-03-02 20:16:09.010933,1456946169.010933,DECA020000000002,1.137188,14066,15867,14016,1447,7697,56,236,6,3738
544,2016-03-02 20:16:09.026533,1456946169.026533,DECA020000000003,1.079178,9935,15013,14146,1234,6112,48,231,6,3740
545,2016-03-02 20:16:09.042133,1456946169.042133,DECA020000000002,1.126635,15146,15543,13586,1456,7623,56,238,6,3742
545,2016-03-02 20:16:09.057733,1456946169.057733,DECA020000000003,1.086214,12244,15522,13687,1237,6501,48,240,6,3744
546,2016-03-02 20:16:09.073333,1456946169.073333,DECA020000000002,1.115528,14406,15753,13592,1649,7473,64,237,6,3746
546,2016-03-02 20:16:09.088933,1456946169.088933,DECA020000000003,1.087386,13893,15775,12728,1132,6397,44,236,6,3748
547,2016-03-02 20:16:09.104533,1456946169.104533,DECA020000000002,1.143051,14497,15863,13872,1443,7729,56,239,6,3750
547,2016-03-02 20:16:09.120133,1456946169.120133,DECA020000000003,1.083868,13614,15030,11418,1527,6079,60,230,6,3752
548,2016-03-02 20:16:09.135733,1456946169.135733,DECA020000000002,1.126635,15484,14927,9878,1442,7773,56,239,6,3754
548,2016-03-02 20:16:09.151333,1456946169.151333,DECA020000000003,1.072142,14789,14284,8763,1523,5795,60,230,6,3756
549,2016-03-02 20:16:09.166933,1456946169.166933,DECA020000000002,1.137188,14496,16169,13024,1495,7929,56,240,6,3758
549,2016-03-02 20:16:09.182533,1456946169.182533,DECA020000000003,1.082696,13779,14583,11227,1276,5946,52,230,6,3760
550,2016-03-02 20:16:09.213733,1456946169.213733,DECA020000000002,1.166503,15202,15888,13974,1551,8053,60,239,6,3762
550,2016-03-02 20:16:09.213733,1456946169.213733,DECA020000000003,1.095594,11911,14887,13831,1092,6358,44,236,6,3764
551,2016-03-02 20:16:09.244933,1456946169.244933,DECA020000000002,1.125462,13840,15323,14865,1546,7802,60,234,6,3766
551,2016-03-02 20:16:09.244933,1456946169.244933,DECA020000000003,1.085041,13371,15334,12190,1231,6229,48,235,6,3768
552,2016-03-02 20:16:09.276133,1456946169.276133,DECA020000000002,1.130153,14818,15766,12105,1606,7621,60,234,6,3770
552,2016-03-02 20:16:09.291733,1456946169.291733,DECA020000000003,1.113183,13409,14863,12801,1186,6479,48,236,6,3772
553,2016-03-02 20:16:09.307333,1456946169.307333,DECA020000000002,1.117254,15067,15446,12000,1541,7669,60,235,6,3774
553,2016-03-02 20:16:09.322933,1456946169.322933,DECA020000000003,1.109665,12450,15870,14127,1330,6710,52,239,6,3776
554,2016-03-02 20:16:09.338533,1456946169.338533,DECA020000000002,1.168848,13609,14181,11936,1441,6355,56,217,6,3778
554,2016-03-02 20:16:09.354133,1456946169.354133,DECA020000000003,1.106148,13873,15989,13095,1284,6842,48,237,6,3780
555,2016-03-02 20:16:09.369733,1456946169.369733,DECA020000000002,1.150087,14329,15388,9792,1542,7327,60,232,6,3782
555,2016-03-02 20:16:09.385333,1456946169.385333,DECA020000000003,1.065107,14692,14635,10547,1270,6230,52,230,6,3784
556,2016-03-02 20:16:09.400934,1456946169.400934,DECA020000000002,1.137188,15936,15512,11954,1642,7732,64,239,6,3786
556,2016-03-02 20:16:09.416534,1456946169.416534,DECA020000000003,1.094422,13086,15466,13129,1326,6398,52,234,6,3788
557,2016-03-02 20:16:09.432134,1456946169.432134,DECA020000000002,1.146569,14127,16192,15159,1601,8183,60,240,6,3790
557,2016-03-02 20:16:09.447734,1456946169.447734,DECA020000000003,1.100285,14519,15794,11537,1130,6643,44,237,6,3792
558,2016-03-02 20:16:09.478934,1456946169.478934,DECA020000000002,1.162985,14750,14778,13994,1391,7650,56,236,6,3794
558,2016-03-02 20:16:09.478934,1456946169.478934,DECA020000000003,1.109665,13432,15490,12218,1131,6392,44,235,6,3796
559,2016-03-02 20:16:09.510134,1456946169.510134,DECA020000000002,1.168848,14973,14590,12580,1445,7154,56,231,6,3798
559,2016-03-02 20:16:09.510134,1456946169.510134,DECA020000000003,1.089731,14097,15456,11903,1137,6324,44,235,6,3800
560,2016-03-02 20:16:09.541334,1456946169.541334,DECA020000000002,1.114909,15852,16042,10671,1645,7889,64,241,6,3802
560,2016-03-02 20:16:09.556934,1456946169.556934,DECA020000000003,1.096767,12348,15331,13831,1238,6440,48,233,6,3804
561,2016-03-02 20:16:09.572534,1456946169.572534,DECA020000000002,1.113736,16066,16377,14562,1657,8528,64,249,6,3806
561,2016-03-02 20:16:09.588134,1456946169.588134,DECA020000000003,1.062762,14227,15050,10493,1126,6172,44,234,6,3808
562,2016-03-02 20:16:09.603734,1456946169.603734,DECA020000000002,1.166503,15586,15792,13393,1648,8066,64,241,6,3810
562,2016-03-02 20:16:09.619334,1456946169.619334,DECA020000000003,1.109665,10642,15367,14496,1330,6462,52,234,6,3812
563,2016-03-02 20:16:09.634934,1456946169.634934,DECA020000000002,1.112564,14864,15947,10627,1641,7894,64,238,6,3814
563,2016-03-02 20:16:09.650534,1456946169.650534,DECA020000000003,1.090904,12961,14476,13353,1227,6472,52,235,6,3816
564,2016-03-02 20:16:09.666134,1456946169.666134,DECA020000000002,1.113736,14416,15351,13655,1442,7361,56,234,6,3818
564,2016-03-02 20:16:09.681734,1456946169.681734,DECA020000000003,1.081523,10021,15118,14087,1038,6144,40,234,6,3820
565,2016-03-02 20:16:09.712934,1456946169.712934,DECA020000000002,1.139533,14580,14963,14624,1423,7989,60,242,6,3822
565,2016-03-02 20:16:09.712934,1456946169.712934,DECA020000000003,1.088559,14509,14765,11509,1087,6502,44,236,6,3824
566,2016-03-02 20:16:09.744134,1456946169.744134,DECA020000000002,1.155950,14622,15982,12028,1347,7957,52,239,6,3826
566,2016-03-02 20:16:09.759734,1456946169.759734,DECA020000000003,1.061589,14127,15731,10755,1326,6498,52,236,6,3828
567,2016-03-02 20:16:09.775334,1456946169.775334,DECA020000000002,1.128980,16110,16903,11436,1800,8774,76,271,6,3830
567,2016-03-02 20:16:09.790934,1456946169.790934,DECA020000000003,1.074488,14618,15026,8957,1134,6131,44,234,6,3832
568,2016-03-02 20:16:09.806534,1456946169.806534,DECA020000000002,1.117254,15254,14607,11284,1385,7727,56,238,6,3834
568,2016-03-02 20:16:09.822134,1456946169.822134,DECA020000000003,1.094422,13435,14909,11801,1423,6087,56,232,6,3836
569,2016-03-02 20:16:09.853334,1456946169.853334,DECA020000000002,1.126635,15149,15192,12420,1540,7312,60,234,6,3838
569,2016-03-02 20:16:09.853334,1456946169.853334,DECA020000000003,1.092076,13333,15837,13449,1279,6747,48,234,6,3840
570,2016-03-02 20:16:09.884534,1456946169.884534,DECA020000000002,1.168848,13705,15780,14730,1454,7774,56,238,6,3842
570,2016-03-02 20:16:09.884534,1456946169.884534,DECA020000000003,1.082696,10796,15072,14105,999,6332,40,237,6,3844
571,2016-03-02 20:16:09.915734,1456946169.915734,DECA020000000002,1.141879,15488,16511,14022,1717,7884,64,243,6,3846
571,2016-03-02 20:16:09.915734,1456946169.915734,DECA020000000003,1.095594,14831,15212,10374,1133,6391,44,231,6,3848
572,2016-03-02 20:16:09.946934,1456946169.946934,DECA020000000002,1.173538,14560,15565,12427,1439,7183,56,232,6,3850
572,2016-03-02 20:16:09.962534,1456946169.962534,DECA020000000003,1.090904,13145,14561,13479,1052,6525,44,236,6,3852
573,2016-03-02 20:16:09.978135,1456946169.978135,DECA020000000002,1.187609,15278,15580,10636,1540,7934,60,238,6,3854
573,2016-03-02 20:16:09.993735,1456946169.993735,DECA020000000003,1.089731,13225,15733,12275,1141,6453,44,236,6,3856
574,2016-03-02 20:16:10.009335,1456946170.009335,DECA020000000002,1.133670,14276,16005,13884,1500,7795,56,236,6,3858
574,2016-03-02 20:16:10.024935,1456946170.024935,DECA020000000003,1.075660,13856,14601,11889,1186,6202,48,233,6,3860
575,2016-03-02 20:16:10.056135,1456946170.056135,DECA020000000002,1.159467,14309,15615,13258,1597,7373,60,232,6,3862
575,2016-03-02 20:16:10.056135,1456946170.056135,DECA020000000003,1.089731,13485,14570,11812,992,6044,40,230,6,3864
576,2016-03-02 20:16:10.071735,1456946170.071735,DECA020000000002,1.108493,15180,15595,10002,1438,7452,56,233,6,3866
576,2016-03-02 20:16:10.087335,1456946170.087335,DECA020000000003,1.095594,11840,15361,13995,1133,6479,44,234,6,3868
577,2016-03-02 20:16:10.118535,1456946170.118535,DECA020000000002,1.161813,13017,15676,14464,1440,7614,56,236,6,3870
577,2016-03-02 20:16:10.118535,1456946170.118535,DECA020000000003,1.081523,13582,15864,12696,1132,6686,44,239,6,3872
578,2016-03-02 20:16:10.149735,1456946170.149735,DECA020000000002,1.133670,13487,15814,15221,1501,7993,56,235,6,3874
578,2016-03-02 20:16:10.149735,1456946170.149735,DECA020000000003,1.056899,15147,15265,10974,1432,6601,56,237,6,3876
579,2016-03-02 20:16:10.180935,1456946170.180935,DECA020000000002,1.126635,13313,15537,14080,1447,7349,56,231,6,3878
579,2016-03-02 20:16:10.196535,1456946170.196535,DECA020000000003,1.092076,13030,15201,12902,1231,6203,48,235,6,3880
580,2016-03-02 20:16:10.212135,1456946170.212135,DECA020000000002,1.133670,12530,15294,14508,1443,7393,56,233,6,3882
580,2016-03-02 20:16:10.227735,1456946170.227735,DECA020000000003,1.083868,13231,14822,13301,1186,6444,48,235,6,3884
581,2016-03-02 20:16:10.243335,1456946170.243335,DECA020000000002,1.133670,14514,15632,15212,1747,7899,68,239,6,3886
581,2016-03-02 20:16:10.258935,1456946170.258935,DECA020000000003,1.094422,13327,14795,12937,1185,6298,48,234,6,3888
582,2016-03-02 20:16:10.290135,1456946170.290135,DECA020000000002,1.150087,13965,15732,14239,1449,7718,56,235,6,3890
582,2016-03-02 20:16:10.290135,1456946170.290135,DECA020000000003,1.082696,9243,15993,15509,1333,6618,52,238,6,3892
583,2016-03-02 20:16:10.305735,1456946170.305735,DECA020000000002,1.102630,13661,15650,14859,1445,8033,56,236,6,3894
583,2016-03-02 20:16:10.321335,1456946170.321335,DECA020000000003,1.102630,12654,15411,13865,1036,6367,40,231,6,3896
584,2016-03-02 20:16:10.352535,1456946170.352535,DECA020000000002,1.159467,14959,14600,11511,1444,7169,56,231,6,3898
584,2016-03-02 20:16:10.352535,1456946170.352535,DECA020000000003,1.085041,11876,15688,15039,1525,6848,60,238,6,3900
585,2016-03-02 20:16:10.383735,1456946170.383735,DECA020000000002,1.119599,14833,15715,11312,1544,7678,60,235,6,3902
585,2016-03-02 20:16:10.383735,1456946170.383735,DECA020000000003,1.086214,13037,15060,13785,1135,6460,44,231,6,3904
586,2016-03-02 20:16:10.414935,1456946170.414935,DECA020000000002,1.159467,14042,15667,15080,1451,8069,56,241,6,3906
586,2016-03-02 20:16:10.430535,1456946170.430535,DECA020000000003,1.101457,10331,15291,14986,1100,6741,44,241,6,3908
587,2016-03-02 20:16:10.446135,1456946170.446135,DECA020000000002,1.195818,15618,15633,8734,1536,8184,60,240,6,3910
587,2016-03-02 20:16:10.461735,1456946170.461735,DECA020000000003,1.051036,14969,15648,11603,1236,6532,48,235,6,3912
588,2016-03-02 20:16:10.477335,1456946170.477335,DECA020000000002,1.132498,14407,16007,12796,1443,8076,56,240,6,3914
588,2016-03-02 20:16:10.492935,1456946170.492935,DECA020000000003,1.047518,14598,15615,11071,1282,6540,48,232,6,3916
589,2016-03-02 20:16:10.508535,1456946170.508535,DECA020000000002,1.153604,8832,15569,13722,1335,6878,52,237,6,3918
589,2016-03-02 20:16:10.524135,1456946170.524135,DECA020000000003,1.069797,14850,15524,11579,1333,6681,52,231,6,3920
590,2016-03-02 20:16:10.539736,1456946170.539736,DECA020000000002,1.140706,5432,15725,15519,1436,6951,56,240,6,3922
590,2016-03-02 20:16:10.555336,1456946170.555336,DECA020000000003,1.088559,14208,16067,13643,1389,6972,52,238,6,3924
591,2016-03-02 20:16:10.570936,1456946170.570936,DECA020000000002,1.117254,12226,15549,14110,1432,7088,56,235,6,3926
591,2016-03-02 20:16:10.586536,1456946170.586536,DECA020000000003,1.095594,12833,14876,14010,1376,6746,56,239,6,3928
592,2016-03-02 20:16:10.617736,1456946170.617736,DECA020000000002,1.138361,15171,15777,11553,1392,6823,52,233,6,3930
592,2016-03-02 20:16:10.617736,1456946170.617736,DECA020000000003,1.053381,15315,15523,9915,1442,6554,56,236,6,3932
593,2016-03-02 20:16:10.648936,1456946170.648936,DECA020000000002,1.152432,14214,14869,13402,1379,6746,56,234,6,3934
593,2016-03-02 20:16:10.648936,1456946170.648936,DECA020000000003,1.067452,11984,15426,14368,1334,6425,52,234,6,3936
594,2016-03-02 20:16:10.680136,1456946170.680136,DECA020000000002,1.175884,14525,15852,14836,1534,7612,60,238,6,3938
594,2016-03-02 20:16:10.695736,1456946170.695736,DECA020000000003,1.069797,11215,14223,14004,1317,6022,56,232,6,3940
595,2016-03-02 20:16:10.711336,1456946170.711336,DECA020000000002,1.151259,11956,16055,15580,1699,7459,64,239,6,3942
595,2016-03-02 20:16:10.726936,1456946170.726936,DECA020000000003,1.128980,14614,15971,14105,1180,6869,44,236,6,3944
596,2016-03-02 20:16:10.742536,1456946170.742536,DECA020000000002,1.191127,15836,15240,8663,1640,7331,64,237,6,3946
596,2016-03-02 20:16:10.758136,1456946170.758136,DECA020000000003,1.093249,12964,14900,14148,1284,6333,52,238,6,3948
597,2016-03-02 20:16:10.773736,1456946170.773736,DECA020000000002,1.195818,15283,14647,9124,1637,7058,64,232,6,3950
597,2016-03-02 20:16:10.789336,1456946170.789336,DECA020000000003,1.117254,13454,15291,13952,1235,6273,48,235,6,3952
598,2016-03-02 20:16:10.804936,1456946170.804936,DECA020000000002,1.140706,12702,15723,14245,1636,7277,64,237,6,3954
598,2016-03-02 20:16:10.820536,1456946170.820536,DECA020000000003,1.106148,14237,15527,13087,1135,6420,44,237,6,3956
599,2016-03-02 20:16:10.851736,1456946170.851736,DECA020000000002,1.175884,13968,15607,13544,1442,7557,56,237,6,3958
599,2016-03-02 20:16:10.851736,1456946170.851736,DECA020000000003,1.095594,9537,15672,14874,1036,6240,40,235,6,3960
600,2016-03-02 20:16:10.882936,1456946170.882936,DECA020000000002,1.160640,10170,15965,15593,1604,7493,60,237,6,3962
600,2016-03-02 20:16:10.882936,1456946170.882936,DECA020000000003,1.088559,13985,15450,10691,934,6183,36,231,6,3964
601,2016-03-02 20:16:10.914136,1456946170.914136,DECA020000000002,1.143051,14911,15101,8682,1828,6837,72,231,6,3966
601,2016-03-02 20:16:10.914136,1456946170.914136,DECA020000000003,1.097939,14276,14762,9105,897,5881,36,234,6,3968
602,2016-03-02 20:16:10.945336,1456946170.945336,DECA020000000002,1.154777,8649,15755,14787,1732,7017,68,239,6,3970
602,2016-03-02 20:16:10.960936,1456946170.960936,DECA020000000003,1.104975,14342,15081,9722,999,6380,40,237,6,3972
603,2016-03-02 20:16:10.976536,1456946170.976536,DECA020000000002,1.146569,7583,14978,15163,1751,6863,72,236,6,3974
603,2016-03-02 20:16:10.992136,1456946170.992136,DECA020000000003,1.104975,12762,16684,13970,1136,7782,44,256,6,3976
604,2016-03-02 20:16:11.007736,1456946171.007736,DECA020000000002,1.159467,13179,14877,12958,1850,6820,76,237,6,3978
604,2016-03-02 20:16:11.023336,1456946171.023336,DECA020000000003,1.110838,7179,15743,14644,937,6502,36,237,6,3980
605,2016-03-02 20:16:11.038936,1456946171.038936,DECA020000000002,1.188782,15234,16588,14022,2028,8283,80,251,6,3982
605,2016-03-02 20:16:11.054536,1456946171.054536,DECA020000000003,1.106148,14986,15061,9244,997,6628,40,237,6,3984
606,2016-03-02 20:16:11.070136,1456946171.070136,DECA020000000002,1.154777,8963,16059,15415,2003,7317,76,239,6,3986
606,2016-03-02 20:16:11.085736,1456946171.085736,DECA020000000003,1.096767,14585,15216,9868,1130,6491,44,232,6,3988
607,2016-03-02 20:16:11.116937,1456946171.116937,DECA020000000002,1.150087,13054,15553,13386,1828,6704,72,231,6,3990
607,2016-03-02 20:16:11.116937,1456946171.116937,DECA020000000003,1.114356,12781,15079,12568,1236,6557,48,233,6,3992
608,2016-03-02 20:16:11.148137,1456946171.148137,DECA020000000002,1.159467,13839,14922,12464,2112,6858,84,230,6,3994
608,2016-03-02 20:16:11.148137,1456946171.148137,DECA020000000003,1.049863,14402,15556,11913,1039,6977,40,242,6,3996
609,2016-03-02 20:16:11.179337,1456946171.179337,DECA020000000002,1.184092,14137,15743,13896,2024,7470,80,238,6,3998
609,2016-03-02 20:16:11.194937,1456946171.194937,DECA020000000003,1.104975,13511,15507,13156,1330,6989,52,237,6,4000
610,2016-03-02 20:16:11.210537,1456946171.210537,DECA020000000002,1.158295,12665,15535,14463,1929,7184,76,237,6,4002
610,2016-03-02 20:16:11.226137,1456946171.226137,DECA020000000003,1.115528,7895,15571,15106,1036,6638,40,234,6,4004
611,2016-03-02 20:16:11.241737,1456946171.241737,DECA020000000002,1.165330,14514,15308,12254,1828,7177,72,236,6,4006
611,2016-03-02 20:16:11.257337,1456946171.257337,DECA020000000003,1.111391,13095,15961,13649,1038,6933,40,240,6,4008
612,2016-03-02 20:16:11.272937,1456946171.272937,DECA020000000002,1.165330,11708,15634,14814,2125,7046,84,236,6,4010
612,2016-03-02 20:16:11.288537,1456946171.288537,DECA020000000003,1.094422,12760,15878,14716,1182,7270,44,235,6,4012
613,2016-03-02 20:16:11.304137,1456946171.304137,DECA020000000002,1.166503,14652,16227,14426,1799,7698,68,240,6,4014
613,2016-03-02 20:16:11.319737,1456946171.319737,DECA020000000003,1.101457,14064,15973,13780,1282,7049,48,235,6,4016
614,2016-03-02 20:16:11.335337,1456946171.335337,DECA020000000002,1.171193,14682,15438,11352,1930,6960,76,233,6,4018
614,2016-03-02 20:16:11.350937,1456946171.350937,DECA020000000003,1.115528,13618,15887,14621,1187,7166,44,234,6,4020
615,2016-03-02 20:16:11.382137,1456946171.382137,DECA020000000002,1.168848,14982,15790,13345,1731,7355,68,235,6,4022
615,2016-03-02 20:16:11.382137,1456946171.382137,DECA020000000003,1.119046,15259,15881,13651,1333,7228,52,236,6,4024
616,2016-03-02 20:16:11.413337,1456946171.413337,DECA020000000002,1.185264,14385,15573,13691,1994,7027,76,231,6,4026
616,2016-03-02 20:16:11.413337,1456946171.413337,DECA020000000003,1.102630,15283,14998,8445,1137,7063,44,233,6,4028
617,2016-03-02 20:16:11.444537,1456946171.444537,DECA020000000002,1.161813,12984,16206,15347,1918,7883,76,242,6,4030
617,2016-03-02 20:16:11.460137,1456946171.460137,DECA020000000003,1.132498,15336,15110,10269,1136,6641,44,235,6,4032
618,2016-03-02 20:16:11.475737,1456946171.475737,DECA020000000002,1.198163,14947,15745,11076,1925,7490,76,239,6,4034
618,2016-03-02 20:16:11.491337,1456946171.491337,DECA020000000003,1.103802,15897,15519,8713,1432,7362,56,237,6,4036
619,2016-03-02 20:16:11.506937,1456946171.506937,DECA020000000002,1.200508,12838,15008,13714,1729,6919,68,234,6,4038
619,2016-03-02 20:16:11.522537,1456946171.522537,DECA020000000003,1.117254,14850,15212,13930,1432,6906,56,235,6,4040
620,2016-03-02 20:16:11.538137,1456946171.538137,DECA020000000002,1.164158,11651,16010,14679,2019,7565,80,239,6,4042
620,2016-03-02 20:16:11.553737,1456946171.553737,DECA020000000003,1.137188,15697,16222,12483,1284,7268,48,239,6,4044
621,2016-03-02 20:16:11.569337,1456946171.569337,DECA020000000002,1.180574,12947,16094,14145,2007,7685,76,239,6,4046
621,2016-03-02 20:16:11.584937,1456946171.584937,DECA020000000003,1.127807,12737,15300,15047,1619,6981,64,236,6,4048
622,2016-03-02 20:16:11.600537,1456946171.600537,DECA020000000002,1.170021,13976,14476,11809,1863,6929,80,236,6,4050
622,2016-03-02 20:16:11.616137,1456946171.616137,DECA020000000003,1.121944,10816,15465,13746,1713,6445,68,231,6,4052
623,2016-03-02 20:16:11.647337,1456946171.647337,DECA020000000002,1.168848,13242,15651,13949,1935,7502,76,238,6,4054
623,2016-03-02 20:16:11.647337,1456946171.647337,DECA020000000003,1.145396,12156,15945,13494,1910,6873,76,240,6,4056
624,2016-03-02 20:16:11.678538,1456946171.678538,DECA020000000002,1.175884,12586,15729,13569,1831,7063,72,240,6,4058
624,2016-03-02 20:16:11.694138,1456946171.694138,DECA020000000003,1.119046,14592,15202,9587,1939,6444,80,242,6,4060
625,2016-03-02 20:16:11.709738,1456946171.709738,DECA020000000002,1.182919,14972,16435,14017,1907,8031,72,242,6,4062
625,2016-03-02 20:16:11.725338,1456946171.725338,DECA020000000003,1.139533,15081,15445,9658,1932,6863,80,241,6,4064
626,2016-03-02 20:16:11.740938,1456946171.740938,DECA020000000002,1.168848,9323,15441,15029,1831,7028,72,231,6,4066
626,2016-03-02 20:16:11.756538,1456946171.756538,DECA020000000003,1.140706,12449,16049,12372,1988,6761,76,239,6,4068
627,2016-03-02 20:16:11.772138,1456946171.772138,DECA020000000002,1.175884,14528,15873,13738,1827,7420,72,238,6,4070
627,2016-03-02 20:16:11.787738,1456946171.787738,DECA020000000003,1.125462,14812,15057,9065,1560,6661,64,235,6,4072
628,2016-03-02 20:16:11.803338,1456946171.803338,DECA020000000002,1.167675,13817,14687,13177,1760,6755,72,235,6,4074
628,2016-03-02 20:16:11.818938,1456946171.818938,DECA020000000003,1.138361,9469,15762,13234,1910,6677,76,241,6,4076
629,2016-03-02 20:16:11.834538,1456946171.834538,DECA020000000002,1.194645,14251,15251,14105,1753,7280,72,238,6,4078
629,2016-03-02 20:16:11.850138,1456946171.850138,DECA020000000003,1.138361,13994,15701,10808,1623,6784,64,235,6,4080
630,2016-03-02 20:16:11.881338,1456946171.881338,DECA020000000002,1.172366,13834,15383,14580,1633,7249,64,236,6,4082
630,2016-03-02 20:16:11.881338,1456946171.881338,DECA020000000003,1.124290,8507,14929,13515,1622,6161,64,232,6,4084
631,2016-03-02 20:16:11.912538,1456946171.912538,DECA020000000002,1.172366,13921,16067,15079,1792,7629,68,239,6,4086
631,2016-03-02 20:16:11.928138,1456946171.928138,DECA020000000003,1.157122,13390,14838,12591,1555,6759,64,235,6,4088
632,2016-03-02 20:16:11.943738,1456946171.943738,DECA020000000002,1.180574,13981,15146,14660,1471,7219,60,239,6,4090
632,2016-03-02 20:16:11.959338,1456946171.959338,DECA020000000003,1.120772,12899,16100,13665,1897,7025,72,237,6,4092
633,2016-03-02 20:16:11.974938,1456946171.974938,DECA020000000002,1.178229,14618,16069,14665,1792,7712,68,239,6,4094
633,2016-03-02 20:16:11.990538,1456946171.990538,DECA020000000003,1.145396,14851,15551,11703,1532,6822,60,233,6,4096
634,2016-03-02 20:16:12.006138,1456946172.006138,DECA020000000002,1.173538,13612,15790,14910,1628,7449,64,236,6,4098
634,2016-03-02 20:16:12.021738,1456946172.021738,DECA020000000003,1.126635,12391,15659,14507,1619,6707,64,234,6,4100
635,2016-03-02 20:16:12.037338,1456946172.037338,DECA020000000002,1.174711,12466,16058,15276,1591,7428,60,238,6,4102
635,2016-03-02 20:16:12.052938,1456946172.052938,DECA020000000003,1.116082,14058,15967,14616,1823,7277,72,238,6,4104
636,2016-03-02 20:16:12.068538,1456946172.068538,DECA020000000002,1.166503,15129,15214,10401,1435,7135,56,235,6,4106
636,2016-03-02 20:16:12.084138,1456946172.084138,DECA020000000003,1.146569,11774,15640,15120,1724,6795,68,235,6,4108
637,2016-03-02 20:16:12.115338,1456946172.115338,DECA020000000002,1.188782,15096,15780,11875,1489,7270,56,234,6,4110
637,2016-03-02 20:16:12.115338,1456946172.115338,DECA020000000003,1.090904,13429,15706,14515,1690,6769,64,234,6,4112
638,2016-03-02 20:16:12.146538,1456946172.146538,DECA020000000002,1.198163,13675,15339,14433,1537,7472,60,239,6,4114
638,2016-03-02 20:16:12.146538,1456946172.146538,DECA020000000003,1.133670,15296,15707,12696,1585,6872,60,234,6,4116
639,2016-03-02 20:16:12.177738,1456946172.177738,DECA020000000002,1.161813,12336,15753,14217,1336,7163,52,239,6,4118
639,2016-03-02 20:16:12.193338,1456946172.193338,DECA020000000003,1.168848,15511,15586,11057,1624,6938,64,233,6,4120
640,2016-03-02 20:16:12.208938,1456946172.208938,DECA020000000002,1.174711,13542,15752,14058,1336,7510,52,237,6,4122
640,2016-03-02 20:16:12.224538,1456946172.224538,DECA020000000003,1.110219,13778,16034,15039,1891,7359,72,239,6,4124
641,2016-03-02 20:16:12.240138,1456946172.240138,DECA020000000002,1.186437,13218,15395,13452,1439,6821,56,235,6,4126
641,2016-03-02 20:16:12.255739,1456946172.255739,DECA020000000003,1.151259,14986,15376,10191,1722,7044,68,236,6,4128
642,2016-03-02 20:16:12.271339,1456946172.271339,DECA020000000002,1.161813,13186,16168,14943,1435,7720,56,242,6,4130
642,2016-03-02 20:16:12.286939,1456946172.286939,DECA020000000003,1.126635,15821,15026,8689,1423,7148,56,236,6,4132
643,2016-03-02 20:16:12.302539,1456946172.302539,DECA020000000002,1.186437,14547,16075,13768,1541,7588,60,240,6,4134
