sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
245,2016-03-02 20:31:33.366556,1456947093.366556,DECA020000000003,1.096767,11462,15435,11370,1032,6534,40,238,0,2160
246,2016-03-02 20:31:33.382156,1456947093.382156,DECA020000000002,1.136016,14804,15132,15121,1584,7476,64,242,0,2162
246,2016-03-02 20:31:33.397756,1456947093.397756,DECA020000000003,1.123117,11189,15562,11379,1028,6648,40,236,0,2164
247,2016-03-02 20:31:33.413356,1456947093.413356,DECA020000000002,1.147741,16300,16179,9069,1610,8047,60,241,0,2166
247,2016-03-02 20:31:33.428956,1456947093.428956,DECA020000000003,1.090904,6507,14659,15628,938,6749,36,241,0,2168
248,2016-03-02 20:31:33.444556,1456947093.444556,DECA020000000002,1.123117,14190,15455,15075,1506,7097,56,228,0,2170
248,2016-03-02 20:31:33.460156,1456947093.460156,DECA020000000003,1.113183,13006,14623,9843,951,6604,40,237,0,2172
249,2016-03-02 20:31:33.475756,1456947093.475756,DECA020000000002,1.146569,16241,15972,8779,1548,7878,60,241,0,2174
249,2016-03-02 20:31:33.491356,1456947093.491356,DECA020000000003,1.086214,14131,15450,8895,1138,6453,44,238,0,2176
250,2016-03-02 20:31:33.522556,1456947093.522556,DECA020000000002,1.150087,13738,14342,14226,1487,6637,60,228,0,2178
250,2016-03-02 20:31:33.522556,1456947093.522556,DECA020000000003,1.126635,11291,15977,11315,1129,6800,44,240,0,2180
251,2016-03-02 20:31:33.553756,1456947093.553756,DECA020000000002,1.153604,16200,16245,12726,1647,7882,64,241,0,2182
251,2016-03-02 20:31:33.553756,1456947093.553756,DECA020000000003,1.112010,11155,15204,12145,938,6725,36,237,0,2184
252,2016-03-02 20:31:33.584956,1456947093.584956,DECA020000000002,1.123117,14574,15863,15509,1554,7525,60,236,0,2186
252,2016-03-02 20:31:33.600556,1456947093.600556,DECA020000000003,1.081523,6121,14527,13957,944,6140,40,235,0,2188
253,2016-03-02 20:31:33.616156,1456947093.616156,DECA020000000002,1.146569,15951,16087,13378,1608,7603,60,237,0,2190
253,2016-03-02 20:31:33.631756,1456947093.631756,DECA020000000003,1.109665,12330,15656,9906,938,6493,36,238,0,2192
254,2016-03-02 20:31:33.647356,1456947093.647356,DECA020000000002,1.139533,15527,17419,17227,1720,9172,64,258,0,2194
254,2016-03-02 20:31:33.662956,1456947093.662956,DECA020000000003,1.090904,6293,14705,14837,998,6690,40,239,0,2196
255,2016-03-02 20:31:33.678556,1456947093.678556,DECA020000000002,1.153604,15358,15152,8166,1502,7152,56,229,0,2198
255,2016-03-02 20:31:33.694156,1456947093.694156,DECA020000000003,1.106148,6407,14305,15001,991,6628,40,237,0,2200
256,2016-03-02 20:31:33.709756,1456947093.709756,DECA020000000002,1.116082,14657,16059,15835,1508,7818,56,239,0,2202
256,2016-03-02 20:31:33.725356,1456947093.725356,DECA020000000003,1.124290,9481,14849,11521,933,5825,36,228,0,2204
257,2016-03-02 20:31:33.756556,1456947093.756556,DECA020000000002,1.134843,15563,15696,9063,1550,7844,60,243,0,2206
257,2016-03-02 20:31:33.756556,1456947093.756556,DECA020000000003,1.102630,7237,14265,14094,947,6474,40,236,0,2208
258,2016-03-02 20:31:33.787756,1456947093.787756,DECA020000000002,1.157122,15945,15677,9973,1352,7675,52,239,0,2210
258,2016-03-02 20:31:33.787756,1456947093.787756,DECA020000000003,1.112564,13261,15164,10422,997,6987,40,243,0,2212
259,2016-03-02 20:31:33.818956,1456947093.818956,DECA020000000002,1.145396,14636,16291,16061,1455,8009,56,243,0,2214
259,2016-03-02 20:31:33.818956,1456947093.818956,DECA020000000003,1.073315,6828,14862,14332,900,6693,36,239,0,2216
260,2016-03-02 20:31:33.850156,1456947093.850156,DECA020000000002,1.146569,16030,15672,10758,1608,7736,60,239,0,2218
260,2016-03-02 20:31:33.865756,1456947093.865756,DECA020000000003,1.123117,12418,14901,10628,994,6619,40,236,0,2220
261,2016-03-02 20:31:33.881357,1456947093.881357,DECA020000000002,1.134843,15469,15105,11719,1651,7043,64,234,0,2222
261,2016-03-02 20:31:33.896957,1456947093.896957,DECA020000000003,1.117873,11612,14668,11343,1044,6509,44,238,0,2224
262,2016-03-02 20:31:33.912557,1456947093.912557,DECA020000000002,1.151259,14726,15198,14586,1581,7311,64,240,0,2226
262,2016-03-02 20:31:33.928157,1456947093.928157,DECA020000000003,1.115528,13124,15175,9893,1085,6665,44,237,0,2228
263,2016-03-02 20:31:33.943757,1456947093.943757,DECA020000000002,1.157122,15138,15689,13345,1550,7471,60,240,0,2230
263,2016-03-02 20:31:33.959357,1456947093.959357,DECA020000000003,1.048691,6962,15006,14786,1127,6971,48,242,0,2232
264,2016-03-02 20:31:33.974957,1456947093.974957,DECA020000000002,1.137188,14621,14788,14442,1589,7095,64,235,0,2234
264,2016-03-02 20:31:33.990557,1456947093.990557,DECA020000000003,1.123117,6799,14938,14517,994,6596,40,238,0,2236
265,2016-03-02 20:31:34.021757,1456947094.021757,DECA020000000002,1.154777,16266,15876,10133,1552,8164,60,243,0,2238
265,2016-03-02 20:31:34.021757,1456947094.021757,DECA020000000003,1.126635,7642,15278,13908,898,6864,36,242,0,2240
266,2016-03-02 20:31:34.052957,1456947094.052957,DECA020000000002,1.116082,14789,14613,8145,1490,7118,60,235,0,2242
266,2016-03-02 20:31:34.052957,1456947094.052957,DECA020000000003,1.113736,11100,15927,11827,937,6947,36,240,0,2244
267,2016-03-02 20:31:34.084157,1456947094.084157,DECA020000000002,1.157122,14967,15811,13652,1550,7532,60,241,0,2246
267,2016-03-02 20:31:34.084157,1456947094.084157,DECA020000000003,1.092076,8035,15073,14365,1088,6886,44,241,0,2248
268,2016-03-02 20:31:34.115357,1456947094.115357,DECA020000000002,1.134843,15167,15272,14427,1555,7332,60,237,0,2250
268,2016-03-02 20:31:34.130957,1456947094.130957,DECA020000000003,1.119046,8191,15783,14124,1029,6826,40,240,0,2252
269,2016-03-02 20:31:34.146557,1456947094.146557,DECA020000000002,1.151259,13435,15177,15130,1547,7061,60,229,0,2254
269,2016-03-02 20:31:34.162157,1456947094.162157,DECA020000000003,1.081523,7043,14948,14173,1085,6620,44,235,0,2256
270,2016-03-02 20:31:34.177757,1456947094.177757,DECA020000000002,1.138361,14351,14197,13425,1485,6533,60,228,0,2258
270,2016-03-02 20:31:34.193357,1456947094.193357,DECA020000000003,1.136016,11770,14924,11279,898,6626,36,237,0,2260
271,2016-03-02 20:31:34.208957,1456947094.208957,DECA020000000002,1.119599,15069,15994,15478,1650,7900,64,242,0,2262
271,2016-03-02 20:31:34.224557,1456947094.224557,DECA020000000003,1.113183,13834,15707,9000,1029,7037,40,242,0,2264
272,2016-03-02 20:31:34.255757,1456947094.255757,DECA020000000002,1.136016,15570,15749,10499,1646,7664,64,238,0,2266
272,2016-03-02 20:31:34.255757,1456947094.255757,DECA020000000003,1.121944,9681,14836,13215,1128,6617,48,240,0,2268
273,2016-03-02 20:31:34.286957,1456947094.286957,DECA020000000002,1.177056,14784,14290,9455,1301,6985,52,235,0,2270
273,2016-03-02 20:31:34.286957,1456947094.286957,DECA020000000003,1.110838,6907,14966,14996,955,7031,40,241,0,2272
274,2016-03-02 20:31:34.318157,1456947094.318157,DECA020000000002,1.136016,14717,16384,16207,1606,8135,60,242,0,2274
274,2016-03-02 20:31:34.333757,1456947094.333757,DECA020000000003,1.117254,11463,15295,11179,934,6385,36,234,0,2276
275,2016-03-02 20:31:34.349357,1456947094.349357,DECA020000000002,1.134843,15909,15794,8953,1544,7739,60,237,0,2278
275,2016-03-02 20:31:34.364957,1456947094.364957,DECA020000000003,1.094422,6690,14764,13610,901,6244,36,235,0,2280
276,2016-03-02 20:31:34.380557,1456947094.380557,DECA020000000002,1.128980,14765,16103,15744,1652,7759,64,240,0,2282
276,2016-03-02 20:31:34.396157,1456947094.396157,DECA020000000003,1.078005,8191,14961,14028,992,6726,40,237,0,2284
277,2016-03-02 20:31:34.411757,1456947094.411757,DECA020000000002,1.155950,15874,15831,8538,1550,7732,60,238,0,2286
277,2016-03-02 20:31:34.427357,1456947094.427357,DECA020000000003,1.110838,13437,15158,9439,896,6734,36,240,0,2288
278,2016-03-02 20:31:34.458558,1456947094.458558,DECA020000000002,1.164158,16120,15937,11768,1603,7750,60,239,0,2290
278,2016-03-02 20:31:34.458558,1456947094.458558,DECA020000000003,1.093249,7331,15450,14789,899,6826,36,242,0,2292
279,2016-03-02 20:31:34.489758,1456947094.489758,DECA020000000002,1.153604,16239,16065,8700,1610,7946,60,240,0,2294
279,2016-03-02 20:31:34.489758,1456947094.489758,DECA020000000003,1.104975,11176,15914,11945,1033,6505,40,239,0,2296
280,2016-03-02 20:31:34.520958,1456947094.520958,DECA020000000002,1.100285,14622,15924,15596,1553,7737,60,240,0,2298
280,2016-03-02 20:31:34.536558,1456947094.536558,DECA020000000003,1.082696,13376,14967,8865,994,6497,40,237,0,2300
281,2016-03-02 20:31:34.552158,1456947094.552158,DECA020000000002,1.140706,14658,14796,10047,1209,7103,48,234,0,2302
281,2016-03-02 20:31:34.567758,1456947094.567758,DECA020000000003,1.113183,6479,14058,14985,902,6628,36,235,0,2304
282,2016-03-02 20:31:34.583358,1456947094.583358,DECA020000000002,1.119599,15324,15409,8341,1488,7555,60,240,0,2306
282,2016-03-02 20:31:34.598958,1456947094.598958,DECA020000000003,1.092076,13878,14345,8465,856,6439,36,235,0,2308
283,2016-03-02 20:31:34.614558,1456947094.614558,DECA020000000002,1.160640,15449,15852,13655,1652,7639,64,237,0,2310
283,2016-03-02 20:31:34.630158,1456947094.630158,DECA020000000003,1.099112,13498,15131,9948,954,6998,40,243,0,2312
284,2016-03-02 20:31:34.661358,1456947094.661358,DECA020000000002,1.151259,15601,16329,14337,1719,7974,64,242,0,2314
284,2016-03-02 20:31:34.661358,1456947094.661358,DECA020000000003,1.112564,7185,15056,14001,992,6674,40,237,0,2316
285,2016-03-02 20:31:34.676958,1456947094.676958,DECA020000000002,1.121944,15821,16272,14827,1716,7795,64,239,0,2318
285,2016-03-02 20:31:34.692558,1456947094.692558,DECA020000000003,1.088559,6166,14265,14623,901,6353,36,233,0,2320
286,2016-03-02 20:31:34.723758,1456947094.723758,DECA020000000002,1.107320,14447,15169,14491,1352,6884,52,234,0,2322
286,2016-03-02 20:31:34.723758,1456947094.723758,DECA020000000003,1.109665,13464,14946,9278,998,6633,40,237,0,2324
287,2016-03-02 20:31:34.754958,1456947094.754958,DECA020000000002,1.147741,14683,14746,9606,1430,7184,60,238,0,2326
287,2016-03-02 20:31:34.754958,1456947094.754958,DECA020000000003,1.113183,8189,15390,13895,932,6809,36,236,0,2328
288,2016-03-02 20:31:34.786158,1456947094.786158,DECA020000000002,1.172366,15708,15854,11145,1547,7482,60,237,0,2330
288,2016-03-02 20:31:34.801758,1456947094.801758,DECA020000000003,1.110838,13811,14906,8998,996,6641,40,237,0,2332
289,2016-03-02 20:31:34.817358,1456947094.817358,DECA020000000002,1.119599,14894,15215,14229,1550,6886,60,228,0,2334
289,2016-03-02 20:31:34.832958,1456947094.832958,DECA020000000003,1.112010,6854,14820,15139,1090,7001,44,241,0,2336
290,2016-03-02 20:31:34.848558,1456947094.848558,DECA020000000002,1.145396,15293,15611,9110,1551,7534,60,240,0,2338
290,2016-03-02 20:31:34.864158,1456947094.864158,DECA020000000003,1.110838,8505,15464,13134,1030,6465,40,238,0,2340
291,2016-03-02 20:31:34.879758,1456947094.879758,DECA020000000002,1.161813,15734,15810,9280,1550,7678,60,237,0,2342
291,2016-03-02 20:31:34.895358,1456947094.895358,DECA020000000003,1.104975,13736,15526,9410,930,6666,36,240,0,2344
292,2016-03-02 20:31:34.926558,1456947094.926558,DECA020000000002,1.124290,15075,16081,15170,1554,7787,60,243,0,2346
292,2016-03-02 20:31:34.926558,1456947094.926558,DECA020000000003,1.099112,10986,14717,11450,1079,6246,44,231,0,2348
293,2016-03-02 20:31:34.957758,1456947094.957758,DECA020000000002,1.159467,14280,14569,10685,1486,6705,60,232,0,2350
293,2016-03-02 20:31:34.973358,1456947094.973358,DECA020000000003,1.106148,6304,14181,15246,992,6605,40,240,0,2352
294,2016-03-02 20:31:34.988958,1456947094.988958,DECA020000000002,1.146569,14411,16045,15945,1550,7826,60,241,0,2354
294,2016-03-02 20:31:34.988958,1456947094.988958,DECA020000000003,1.112010,6356,14334,14464,773,6447,32,237,0,2356
295,2016-03-02 20:31:35.020159,1456947095.020159,DECA020000000002,1.172366,15536,15574,10573,1547,7366,60,233,0,2358
295,2016-03-02 20:31:35.035759,1456947095.035759,DECA020000000003,1.117873,7373,15068,14155,992,6662,40,235,0,2360
296,2016-03-02 20:31:35.051359,1456947095.051359,DECA020000000002,1.186437,15710,15751,9664,1356,7688,52,238,0,2362
296,2016-03-02 20:31:35.066959,1456947095.066959,DECA020000000003,1.110838,7340,14992,14139,999,6614,40,235,0,2364
297,2016-03-02 20:31:35.082559,1456947095.082559,DECA020000000002,1.172366,15744,15929,10148,1547,7989,60,243,0,2366
297,2016-03-02 20:31:35.098159,1456947095.098159,DECA020000000003,1.116082,9125,15579,13015,1028,6765,40,237,0,2368
298,2016-03-02 20:31:35.113759,1456947095.113759,DECA020000000002,1.168848,16014,15867,11744,1509,7590,56,237,0,2370
298,2016-03-02 20:31:35.129359,1456947095.129359,DECA020000000003,1.109665,8634,15039,14159,1047,6938,44,242,0,2372
299,2016-03-02 20:31:35.160559,1456947095.160559,DECA020000000002,1.137188,15153,16369,15761,1553,8059,60,243,0,2374
299,2016-03-02 20:31:35.160559,1456947095.160559,DECA020000000003,1.110838,8796,15245,12699,1038,6355,40,233,0,2376
300,2016-03-02 20:31:35.191759,1456947095.191759,DECA020000000002,1.144224,14536,15781,15802,1647,7759,64,241,0,2378
300,2016-03-02 20:31:35.207359,1456947095.207359,DECA020000000003,1.117254,11795,14480,10806,860,6305,36,234,0,2380
301,2016-03-02 20:31:35.222959,1456947095.222959,DECA020000000002,1.113736,14930,15447,14650,1553,7091,60,238,0,2382
301,2016-03-02 20:31:35.238559,1456947095.238559,DECA020000000003,1.120772,6887,14010,14866,900,6714,36,238,0,2384
302,2016-03-02 20:31:35.254159,1456947095.254159,DECA020000000002,1.137188,15738,15768,8480,1450,7743,56,241,0,2386
302,2016-03-02 20:31:35.269759,1456947095.269759,DECA020000000003,1.114356,11613,15389,10903,934,6305,36,236,0,2388
303,2016-03-02 20:31:35.285359,1456947095.285359,DECA020000000002,1.173538,15781,15727,10003,1544,7594,60,236,0,2390
303,2016-03-02 20:31:35.300959,1456947095.300959,DECA020000000003,1.085041,8116,14703,14042,955,6819,40,242,0,2392
304,2016-03-02 20:31:35.316559,1456947095.316559,DECA020000000002,1.106148,14807,14932,13685,1546,6533,60,226,0,2394
304,2016-03-02 20:31:35.332159,1456947095.332159,DECA020000000003,1.070970,6426,14553,15044,896,6839,36,240,0,2396
305,2016-03-02 20:31:35.363359,1456947095.363359,DECA020000000002,1.154777,14215,15311,14951,1542,7045,60,228,0,2398
305,2016-03-02 20:31:35.363359,1456947095.363359,DECA020000000003,1.106148,10050,15481,12323,939,6699,36,235,0,2400
306,2016-03-02 20:31:35.394559,1456947095.394559,DECA020000000002,1.164158,15263,15098,9082,1402,7593,56,242,0,2402
306,2016-03-02 20:31:35.394559,1456947095.394559,DECA020000000003,1.096767,7174,15046,14121,991,6375,40,236,0,2404
307,2016-03-02 20:31:35.425759,1456947095.425759,DECA020000000002,1.148914,15189,14711,9428,1488,7285,60,237,0,2406
307,2016-03-02 20:31:35.441359,1456947095.441359,DECA020000000003,1.112010,10268,15539,11818,1029,6553,40,237,0,2408
308,2016-03-02 20:31:35.456959,1456947095.456959,DECA020000000002,1.158295,16055,16198,12636,1549,7886,60,242,0,2410
308,2016-03-02 20:31:35.472559,1456947095.472559,DECA020000000003,1.102630,7279,14962,13597,1000,6582,40,237,0,2412
309,2016-03-02 20:31:35.488159,1456947095.488159,DECA020000000002,1.160640,15370,14978,8614,1501,7100,56,228,0,2414
309,2016-03-02 20:31:35.503759,1456947095.503759,DECA020000000003,1.116701,14022,15404,8695,1134,6780,44,237,0,2416
310,2016-03-02 20:31:35.519359,1456947095.519359,DECA020000000002,1.128980,14266,15560,15259,1455,7457,56,239,0,2418
310,2016-03-02 20:31:35.534959,1456947095.534959,DECA020000000003,1.082696,6044,14631,15090,990,6567,40,238,0,2420
311,2016-03-02 20:31:35.550559,1456947095.550559,DECA020000000002,1.151259,14695,14562,14245,1341,7056,56,237,0,2422
311,2016-03-02 20:31:35.566159,1456947095.566159,DECA020000000003,1.120772,7089,15123,14168,993,6812,40,240,0,2424
312,2016-03-02 20:31:35.597360,1456947095.59736,DECA020000000002,1.127807,14932,16033,15494,1714,7837,64,239,0,2426
312,2016-03-02 20:31:35.597360,1456947095.59736,DECA020000000003,1.124290,6801,14967,13739,1083,6389,44,237,0,2428
313,2016-03-02 20:31:35.628560,1456947095.62856,DECA020000000002,1.124290,14370,15236,15223,1583,7500,64,242,0,2430
313,2016-03-02 20:31:35.628560,1456947095.62856,DECA020000000003,1.116082,9864,15758,12589,1027,6583,40,238,0,2432
314,2016-03-02 20:31:35.659760,1456947095.65976,DECA020000000002,1.113183,14603,15328,14541,1450,6985,56,228,0,2434
314,2016-03-02 20:31:35.675360,1456947095.67536,DECA020000000003,1.116082,7937,15520,14205,1088,7019,44,241,0,2436
315,2016-03-02 20:31:35.690960,1456947095.69096,DECA020000000002,1.132498,14616,15453,14756,1504,6992,56,229,0,2438
315,2016-03-02 20:31:35.706560,1456947095.70656,DECA020000000003,1.089731,9233,15394,12436,1039,6484,40,238,0,2440
316,2016-03-02 20:31:35.722160,1456947095.72216,DECA020000000002,1.117254,14634,14857,14593,1342,7199,56,240,0,2442
316,2016-03-02 20:31:35.737760,1456947095.73776,DECA020000000003,1.117254,13288,15129,10073,1089,6772,44,238,0,2444
317,2016-03-02 20:31:35.753360,1456947095.75336,DECA020000000002,1.136016,14630,14963,14110,1355,6594,52,228,0,2446
317,2016-03-02 20:31:35.768960,1456947095.76896,DECA020000000003,1.083868,14266,14629,8214,1042,6691,44,238,0,2448
318,2016-03-02 20:31:35.784560,1456947095.78456,DECA020000000002,1.113183,14631,14801,14786,1433,7258,60,241,0,2450
318,2016-03-02 20:31:35.800160,1456947095.80016,DECA020000000003,1.110838,11274,15721,11797,1032,6938,40,239,0,2452
319,2016-03-02 20:31:35.831360,1456947095.83136,DECA020000000002,1.151259,16211,16044,11952,1616,7721,60,239,0,2454
319,2016-03-02 20:31:35.831360,1456947095.83136,DECA020000000003,1.108493,6960,15058,14947,1087,7016,44,239,0,2456
320,2016-03-02 20:31:35.862560,1456947095.86256,DECA020000000002,1.148914,15094,16167,15734,1551,7850,60,241,0,2458
320,2016-03-02 20:31:35.878160,1456947095.87816,DECA020000000003,1.119599,13502,15453,9665,990,6899,40,243,0,2460
321,2016-03-02 20:31:35.893760,1456947095.89376,DECA020000000002,1.138361,16306,16203,9246,1510,8057,56,241,0,2462
321,2016-03-02 20:31:35.909360,1456947095.90936,DECA020000000003,1.120772,7785,15641,14407,1127,7114,44,241,0,2464
322,2016-03-02 20:31:35.924960,1456947095.92496,DECA020000000002,1.117254,15720,16128,15291,1655,8088,64,244,0,2466
322,2016-03-02 20:31:35.940560,1456947095.94056,DECA020000000003,1.096767,6410,14539,15511,1129,6665,44,240,0,2468
323,2016-03-02 20:31:35.956160,1456947095.95616,DECA020000000002,1.151259,15272,15963,14900,1552,7644,60,238,0,2470
323,2016-03-02 20:31:35.971760,1456947095.97176,DECA020000000003,1.076833,9179,15889,12761,1232,6677,48,242,0,2472
324,2016-03-02 20:31:36.002960,1456947096.00296,DECA020000000002,1.123117,14928,15609,15024,1548,7574,60,238,0,2474
324,2016-03-02 20:31:36.002960,1456947096.00296,DECA020000000003,1.124290,9147,15149,12684,1130,6332,44,228,0,2476
325,2016-03-02 20:31:36.034160,1456947096.03416,DECA020000000002,1.119599,15821,15827,8620,1552,7719,60,240,0,2478
325,2016-03-02 20:31:36.034160,1456947096.03416,DECA020000000003,1.103802,7825,14656,13575,865,6513,36,237,0,2480
326,2016-03-02 20:31:36.065360,1456947096.06536,DECA020000000002,1.152432,15788,15267,9177,1647,7382,64,238,0,2482
326,2016-03-02 20:31:36.080960,1456947096.08096,DECA020000000003,1.101457,12126,15303,9341,1129,6323,44,236,0,2484
327,2016-03-02 20:31:36.096560,1456947096.09656,DECA020000000002,1.126635,14991,14919,14237,1582,7210,64,237,0,2486
327,2016-03-02 20:31:36.112160,1456947096.11216,DECA020000000003,1.110838,10698,14693,12372,863,6537,36,239,0,2488
328,2016-03-02 20:31:36.127760,1456947096.12776,DECA020000000002,1.128980,14619,15954,15608,1604,7660,60,236,0,2490
328,2016-03-02 20:31:36.143360,1456947096.14336,DECA020000000003,1.131325,8132,14192,13220,955,6079,40,228,0,2492
329,2016-03-02 20:31:36.174561,1456947096.174561,DECA020000000002,1.123117,15279,16009,15240,1613,7496,60,237,0,2494
329,2016-03-02 20:31:36.174561,1456947096.174561,DECA020000000003,1.082696,6525,14329,14412,954,6526,40,237,0,2496
330,2016-03-02 20:31:36.205761,1456947096.205761,DECA020000000002,1.124290,14531,16194,15993,1521,7914,56,239,0,2498
330,2016-03-02 20:31:36.221361,1456947096.221361,DECA020000000003,1.095594,7366,14190,14477,1050,6758,44,240,0,2500
331,2016-03-02 20:31:36.236961,1456947096.236961,DECA020000000002,1.157122,15530,16071,11486,1547,7822,60,243,0,2502
331,2016-03-02 20:31:36.252561,1456947096.252561,DECA020000000003,1.117254,12853,15413,10793,996,6870,40,243,0,2504
332,2016-03-02 20:31:36.268161,1456947096.268161,DECA020000000002,1.134843,15106,14703,13259,1547,7115,60,235,0,2506
332,2016-03-02 20:31:36.283761,1456947096.283761,DECA020000000003,1.112564,5309,11047,12031,770,4290,32,194,0,2508
333,2016-03-02 20:31:36.299361,1456947096.299361,DECA020000000002,1.138361,16054,15769,8751,1608,7747,60,239,0,2510
333,2016-03-02 20:31:36.314961,1456947096.314961,DECA020000000003,1.108493,10016,15353,13494,994,6948,40,243,0,2512
334,2016-03-02 20:31:36.330561,1456947096.330561,DECA020000000002,1.138361,15582,15068,8218,1552,7464,60,235,0,2514
334,2016-03-02 20:31:36.346161,1456947096.346161,DECA020000000003,1.104975,11530,14672,11305,952,6483,40,238,0,2516
335,2016-03-02 20:31:36.377361,1456947096.377361,DECA020000000002,1.131325,14426,14794,14916,1431,7291,60,240,0,2518
335,2016-03-02 20:31:36.377361,1456947096.377361,DECA020000000003,1.079178,7371,15391,14386,1037,6640,40,238,0,2520
336,2016-03-02 20:31:36.408561,1456947096.408561,DECA020000000002,1.144224,15107,14634,9984,1481,7203,60,236,0,2522
336,2016-03-02 20:31:36.408561,1456947096.408561,DECA020000000003,1.088559,7987,15054,13702,987,6421,40,235,0,2524
337,2016-03-02 20:31:36.439761,1456947096.439761,DECA020000000002,1.167675,15747,15279,10736,1545,7646,60,244,0,2526
337,2016-03-02 20:31:36.439761,1456947096.439761,DECA020000000003,1.074488,13668,15079,8617,993,6726,40,240,0,2528
338,2016-03-02 20:31:36.470961,1456947096.470961,DECA020000000002,1.137188,15313,15771,14857,1647,7265,64,240,0,2530
338,2016-03-02 20:31:36.486561,1456947096.486561,DECA020000000003,1.110838,7083,14572,14936,1131,6884,48,241,0,2532
339,2016-03-02 20:31:36.502161,1456947096.502161,DECA020000000002,1.174711,15045,14548,12635,1400,7121,56,237,0,2534
339,2016-03-02 20:31:36.517761,1456947096.517761,DECA020000000003,1.114909,11142,15739,11474,1134,6438,44,236,0,2536
340,2016-03-02 20:31:36.533361,1456947096.533361,DECA020000000002,1.158295,15421,15610,9967,1546,7718,60,241,0,2538
340,2016-03-02 20:31:36.548961,1456947096.548961,DECA020000000003,1.127807,10738,15125,11716,993,6532,40,239,0,2540
341,2016-03-02 20:31:36.564561,1456947096.564561,DECA020000000002,1.121944,14025,15829,15560,1547,7566,60,238,0,2542
341,2016-03-02 20:31:36.580161,1456947096.580161,DECA020000000003,1.089731,7142,15211,14863,1088,6979,44,240,0,2544
342,2016-03-02 20:31:36.595761,1456947096.595761,DECA020000000002,1.110219,14975,16137,15647,1647,8037,64,243,0,2546
342,2016-03-02 20:31:36.611361,1456947096.611361,DECA020000000003,1.090904,6541,14295,14544,858,6704,36,241,0,2548
343,2016-03-02 20:31:36.642561,1456947096.642561,DECA020000000002,1.119599,14592,15287,14594,1456,6849,56,228,0,2550
343,2016-03-02 20:31:36.642561,1456947096.642561,DECA020000000003,1.104975,12924,15220,9862,1127,6650,44,236,0,2552
344,2016-03-02 20:31:36.673761,1456947096.673761,DECA020000000002,1.130153,15887,16077,14900,1648,7683,64,243,0,2554
344,2016-03-02 20:31:36.673761,1456947096.673761,DECA020000000003,1.081523,13527,14464,8901,858,6452,36,236,0,2556
345,2016-03-02 20:31:36.704961,1456947096.704961,DECA020000000002,1.162985,15611,16033,14834,1554,7896,60,241,0,2558
345,2016-03-02 20:31:36.704961,1456947096.704961,DECA020000000003,1.104975,10716,16577,13163,1231,7570,48,250,0,2560
346,2016-03-02 20:31:36.736162,1456947096.736162,DECA020000000002,1.118427,14967,15481,15679,1550,7668,60,242,0,2562
346,2016-03-02 20:31:36.751762,1456947096.751762,DECA020000000003,1.118427,8746,14553,13430,948,6596,40,240,0,2564
347,2016-03-02 20:31:36.767362,1456947096.767362,DECA020000000002,1.141879,15946,16055,10124,1551,7932,60,242,0,2566
347,2016-03-02 20:31:36.782962,1456947096.782962,DECA020000000003,1.101457,11585,14895,10744,932,6301,36,230,0,2568
348,2016-03-02 20:31:36.798562,1456947096.798562,DECA020000000002,1.151259,15730,15966,14842,1553,7827,60,242,0,2570
348,2016-03-02 20:31:36.814162,1456947096.814162,DECA020000000003,1.125462,13932,15474,8994,1131,6815,44,238,0,2572
349,2016-03-02 20:31:36.829762,1456947096.829762,DECA020000000002,1.126635,13968,15626,15581,1550,7568,60,239,0,2574
349,2016-03-02 20:31:36.845362,1456947096.845362,DECA020000000003,1.069797,7079,15259,15095,996,7122,40,242,0,2576
350,2016-03-02 20:31:36.860962,1456947096.860962,DECA020000000002,1.121944,14781,16191,15866,1609,7931,60,240,0,2578
350,2016-03-02 20:31:36.876562,1456947096.876562,DECA020000000003,1.092076,8102,14109,13520,952,6369,40,235,0,2580
351,2016-03-02 20:31:36.907762,1456947096.907762,DECA020000000002,1.147741,15511,15876,14722,1652,7647,64,238,0,2582
351,2016-03-02 20:31:36.907762,1456947096.907762,DECA020000000003,1.125462,6455,13365,15245,1230,6712,48,237,0,2584
352,2016-03-02 20:31:36.938962,1456947096.938962,DECA020000000002,1.146569,15777,15448,8514,1551,7478,60,235,0,2586
352,2016-03-02 20:31:36.938962,1456947096.938962,DECA020000000003,1.116082,7940,14660,13666,991,6308,40,228,0,2588
353,2016-03-02 20:31:36.970162,1456947096.970162,DECA020000000002,1.107320,15853,15937,9629,1647,7838,64,241,0,2590
353,2016-03-02 20:31:36.970162,1456947096.970162,DECA020000000003,1.125462,11755,15975,11587,1129,7076,44,243,0,2592
354,2016-03-02 20:31:37.001362,1456947097.001362,DECA020000000002,1.161813,16002,16008,13335,1451,7656,56,240,0,2594
354,2016-03-02 20:31:37.016962,1456947097.016962,DECA020000000003,1.114356,10941,15765,12201,1127,6940,44,239,0,2596
355,2016-03-02 20:31:37.032562,1456947097.032562,DECA020000000002,1.144224,15898,15868,10801,1607,7557,60,235,0,2598
355,2016-03-02 20:31:37.048162,1456947097.048162,DECA020000000003,1.081523,14395,15254,8599,995,7000,40,241,0,2600
356,2016-03-02 20:31:37.063762,1456947097.063762,DECA020000000002,1.120772,14373,16325,16007,1712,7957,64,242,0,2602
