sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
240,2016-03-02 20:12:11.266515,1456945931.266515,DECA020000000003,1.075660,10123,15947,15492,1332,7318,52,238,2,2022
241,2016-03-02 20:12:11.297715,1456945931.297715,DECA020000000002,1.151259,15693,15937,11301,1608,7425,60,236,2,2024
241,2016-03-02 20:12:11.313315,1456945931.313315,DECA020000000003,1.072142,12894,14896,13498,1280,6783,52,233,2,2026
242,2016-03-02 20:12:11.328915,1456945931.328915,DECA020000000002,1.158295,15113,15825,12454,1605,7315,60,235,2,2028
242,2016-03-02 20:12:11.344516,1456945931.344516,DECA020000000003,1.049863,13605,15135,13929,1382,7367,56,239,2,2030
243,2016-03-02 20:12:11.360116,1456945931.360116,DECA020000000002,1.124290,15189,15661,10309,1439,7644,56,236,2,2032
243,2016-03-02 20:12:11.375716,1456945931.375716,DECA020000000003,1.029929,11875,14777,14120,1382,6625,56,233,2,2034
244,2016-03-02 20:12:11.391316,1456945931.391316,DECA020000000002,1.121944,15997,15877,10032,1353,7803,52,240,2,2036
244,2016-03-02 20:12:11.406916,1456945931.406916,DECA020000000003,1.048691,15101,15171,11935,1534,7047,60,234,2,2038
245,2016-03-02 20:12:11.422516,1456945931.422516,DECA020000000002,1.153604,14329,14892,12266,1641,7045,64,231,2,2040
245,2016-03-02 20:12:11.438116,1456945931.438116,DECA020000000003,1.065107,13611,15377,12497,1248,6646,48,230,2,2042
246,2016-03-02 20:12:11.453716,1456945931.453716,DECA020000000002,1.140706,14627,14548,12137,1398,7102,56,235,2,2044
246,2016-03-02 20:12:11.469316,1456945931.469316,DECA020000000003,1.068625,13495,14534,12999,1382,6722,56,231,2,2046
247,2016-03-02 20:12:11.500516,1456945931.500516,DECA020000000002,1.114909,14446,14863,14378,1488,7449,60,238,2,2048
247,2016-03-02 20:12:11.500516,1456945931.500516,DECA020000000003,1.062762,14945,15889,13082,1346,7420,52,237,2,2050
248,2016-03-02 20:12:11.531716,1456945931.531716,DECA020000000002,1.131325,13440,15714,14841,1450,7551,56,236,2,2052
248,2016-03-02 20:12:11.547316,1456945931.547316,DECA020000000003,1.029929,12440,15641,14768,1239,7372,48,236,2,2054
249,2016-03-02 20:12:11.562916,1456945931.562916,DECA020000000002,1.158295,14574,15122,13937,1477,7473,60,241,2,2056
249,2016-03-02 20:12:11.578516,1456945931.578516,DECA020000000003,1.074488,13894,15264,13810,1240,7284,48,233,2,2058
250,2016-03-02 20:12:11.594116,1456945931.594116,DECA020000000002,1.158295,14753,15389,9285,1543,7228,60,234,2,2060
250,2016-03-02 20:12:11.609716,1456945931.609716,DECA020000000003,1.060417,13562,15624,13414,1397,7027,52,232,2,2062
251,2016-03-02 20:12:11.625316,1456945931.625316,DECA020000000002,1.125462,13713,16166,14302,1399,7784,52,239,2,2064
251,2016-03-02 20:12:11.640916,1456945931.640916,DECA020000000003,1.046345,15527,15877,11955,1532,7421,60,237,2,2066
252,2016-03-02 20:12:11.656516,1456945931.656516,DECA020000000002,1.124290,14815,15299,13854,1549,7226,60,236,2,2068
252,2016-03-02 20:12:11.672116,1456945931.672116,DECA020000000003,1.056899,14590,15109,12845,1195,7152,48,237,2,2070
253,2016-03-02 20:12:11.687716,1456945931.687716,DECA020000000002,1.165330,15338,15647,11624,1601,7091,60,232,2,2072
253,2016-03-02 20:12:11.703316,1456945931.703316,DECA020000000003,1.044000,12641,15777,14071,1631,6981,64,237,2,2074
254,2016-03-02 20:12:11.734516,1456945931.734516,DECA020000000002,1.127807,14744,15673,14179,1549,7635,60,240,2,2076
254,2016-03-02 20:12:11.734516,1456945931.734516,DECA020000000003,1.070970,14402,14702,9478,1376,6552,56,234,2,2078
255,2016-03-02 20:12:11.765716,1456945931.765716,DECA020000000002,1.139533,13765,14648,14387,1482,7255,60,235,2,2080
255,2016-03-02 20:12:11.765716,1456945931.765716,DECA020000000003,1.072142,14663,15055,11638,1289,6669,52,237,2,2082
256,2016-03-02 20:12:11.796916,1456945931.796916,DECA020000000002,1.128980,13702,15677,15105,1543,7810,60,238,2,2084
256,2016-03-02 20:12:11.812516,1456945931.812516,DECA020000000003,1.054554,12933,15270,13172,1433,6567,56,232,2,2086
257,2016-03-02 20:12:11.828116,1456945931.828116,DECA020000000002,1.177056,15215,15484,11878,1450,7421,56,234,2,2088
257,2016-03-02 20:12:11.843716,1456945931.843716,DECA020000000003,1.069797,13971,15763,14105,1530,7473,60,236,2,2090
258,2016-03-02 20:12:11.859316,1456945931.859316,DECA020000000002,1.154777,15188,15102,8412,1542,7228,60,235,2,2092
258,2016-03-02 20:12:11.874916,1456945931.874916,DECA020000000003,1.051036,15290,15755,12634,1436,7481,56,238,2,2094
259,2016-03-02 20:12:11.890516,1456945931.890516,DECA020000000002,1.124290,13386,15697,14833,1349,7527,52,235,2,2096
259,2016-03-02 20:12:11.906117,1456945931.906117,DECA020000000003,1.066279,14285,15556,13285,1440,7315,56,236,2,2098
260,2016-03-02 20:12:11.921717,1456945931.921717,DECA020000000002,1.157122,11164,16139,15375,1703,7509,64,239,2,2100
260,2016-03-02 20:12:11.937317,1456945931.937317,DECA020000000003,1.049863,14929,15961,13024,1444,7454,56,238,2,2102
261,2016-03-02 20:12:11.952917,1456945931.952917,DECA020000000002,1.152432,14599,15419,11403,1738,7127,68,231,2,2104
261,2016-03-02 20:12:11.968517,1456945931.968517,DECA020000000003,1.040483,10146,15699,14847,1594,6746,60,234,2,2106
262,2016-03-02 20:12:11.999717,1456945931.999717,DECA020000000002,1.160640,13549,16065,15175,1606,7797,60,237,2,2108
262,2016-03-02 20:12:11.999717,1456945931.999717,DECA020000000003,1.081523,13186,15060,13933,1476,7141,60,239,2,2110
263,2016-03-02 20:12:12.030917,1456945932.030917,DECA020000000002,1.140706,14163,15916,14529,1504,7522,56,237,2,2112
263,2016-03-02 20:12:12.046517,1456945932.046517,DECA020000000003,1.058071,15229,15442,11108,1149,6854,44,238,2,2114
264,2016-03-02 20:12:12.062117,1456945932.062117,DECA020000000002,1.152432,14294,14652,12655,1478,7125,60,233,2,2116
264,2016-03-02 20:12:12.077717,1456945932.077717,DECA020000000003,1.039310,10834,15670,15019,1433,6991,56,235,2,2118
265,2016-03-02 20:12:12.093317,1456945932.093317,DECA020000000002,1.144224,15316,14801,8467,1440,7317,56,233,2,2120
265,2016-03-02 20:12:12.108917,1456945932.108917,DECA020000000003,1.042828,14444,15715,12693,1489,7119,56,234,2,2122
266,2016-03-02 20:12:12.124517,1456945932.124517,DECA020000000002,1.134843,11770,14921,14828,1572,7331,64,233,2,2124
266,2016-03-02 20:12:12.140117,1456945932.140117,DECA020000000003,1.046345,12848,15378,13669,1331,6875,52,236,2,2126
267,2016-03-02 20:12:12.155717,1456945932.155717,DECA020000000002,1.153604,13424,15164,14207,1449,7236,56,233,2,2128
267,2016-03-02 20:12:12.171317,1456945932.171317,DECA020000000003,1.041655,12918,15627,14374,1431,7126,56,233,2,2130
268,2016-03-02 20:12:12.186917,1456945932.186917,DECA020000000002,1.148914,15521,15782,11728,1536,7229,60,235,2,2132
268,2016-03-02 20:12:12.202517,1456945932.202517,DECA020000000003,1.075660,13452,14207,12537,1317,6512,56,231,2,2134
269,2016-03-02 20:12:12.233717,1456945932.233717,DECA020000000002,1.153604,14950,15446,11430,1742,7262,68,234,2,2136
269,2016-03-02 20:12:12.233717,1456945932.233717,DECA020000000003,1.075660,14756,14873,11200,1475,6964,60,236,2,2138
270,2016-03-02 20:12:12.264917,1456945932.264917,DECA020000000002,1.159467,15053,15614,12665,1536,7525,60,238,2,2140
270,2016-03-02 20:12:12.264917,1456945932.264917,DECA020000000003,1.059244,14499,15338,13119,1192,7379,48,242,2,2142
271,2016-03-02 20:12:12.296117,1456945932.296117,DECA020000000002,1.150087,14596,15377,12287,1597,6961,60,229,2,2144
271,2016-03-02 20:12:12.311717,1456945932.311717,DECA020000000003,1.062762,14643,15350,12377,1331,7121,52,232,2,2146
272,2016-03-02 20:12:12.327317,1456945932.327317,DECA020000000002,1.147741,15094,16219,13907,1615,7618,60,240,2,2148
272,2016-03-02 20:12:12.342917,1456945932.342917,DECA020000000003,1.066279,13821,15772,14229,1339,7484,52,235,2,2150
273,2016-03-02 20:12:12.358517,1456945932.358517,DECA020000000002,1.146569,13309,15565,15188,1545,7675,60,236,2,2152
273,2016-03-02 20:12:12.374117,1456945932.374117,DECA020000000003,1.053381,11222,16253,15565,1487,7617,56,240,2,2154
274,2016-03-02 20:12:12.389717,1456945932.389717,DECA020000000002,1.139533,14435,15478,13799,1351,7402,52,233,2,2156
274,2016-03-02 20:12:12.405317,1456945932.405317,DECA020000000003,1.058071,14990,14664,9478,1435,6628,56,233,2,2158
275,2016-03-02 20:12:12.420917,1456945932.420917,DECA020000000002,1.160640,15322,15930,12455,1702,7520,64,237,2,2160
275,2016-03-02 20:12:12.436517,1456945932.436517,DECA020000000003,1.049863,15163,15749,10899,1534,7102,60,236,2,2162
276,2016-03-02 20:12:12.467717,1456945932.467717,DECA020000000002,1.164158,14799,15592,12338,1445,7415,56,235,2,2164
276,2016-03-02 20:12:12.467717,1456945932.467717,DECA020000000003,1.054554,10584,15917,15408,1433,7277,56,238,2,2166
277,2016-03-02 20:12:12.498918,1456945932.498918,DECA020000000002,1.151259,14276,15771,13532,1547,7487,60,235,2,2168
277,2016-03-02 20:12:12.498918,1456945932.498918,DECA020000000003,1.079178,15048,15829,13262,1235,7603,48,239,2,2170
278,2016-03-02 20:12:12.530118,1456945932.530118,DECA020000000002,1.154777,15627,15595,11160,1641,7869,64,242,2,2172
278,2016-03-02 20:12:12.545718,1456945932.545718,DECA020000000003,1.046345,14962,14853,11573,1379,7001,56,236,2,2174
279,2016-03-02 20:12:12.561318,1456945932.561318,DECA020000000002,1.121944,9947,14969,15337,1344,7438,52,234,2,2176
279,2016-03-02 20:12:12.576918,1456945932.576918,DECA020000000003,1.059244,10808,15156,14557,1434,6609,56,233,2,2178
280,2016-03-02 20:12:12.592518,1456945932.592518,DECA020000000002,1.165330,15355,15574,8682,1539,7619,60,240,2,2180
280,2016-03-02 20:12:12.608118,1456945932.608118,DECA020000000003,1.066279,14788,15399,12169,1634,7263,64,236,2,2182
281,2016-03-02 20:12:12.623718,1456945932.623718,DECA020000000002,1.137188,11163,15858,14998,1450,7259,56,237,2,2184
281,2016-03-02 20:12:12.639318,1456945932.639318,DECA020000000003,1.035792,15002,15778,12534,1441,7202,56,235,2,2186
282,2016-03-02 20:12:12.654918,1456945932.654918,DECA020000000002,1.140706,13717,15439,14736,1652,7534,64,236,2,2188
282,2016-03-02 20:12:12.670518,1456945932.670518,DECA020000000003,1.065107,14995,15155,12236,1436,7117,56,234,2,2190
283,2016-03-02 20:12:12.701718,1456945932.701718,DECA020000000002,1.130153,14941,15547,11761,1443,7352,56,235,2,2192
283,2016-03-02 20:12:12.701718,1456945932.701718,DECA020000000003,1.059244,13094,16070,14829,1292,7510,48,239,2,2194
284,2016-03-02 20:12:12.732918,1456945932.732918,DECA020000000002,1.152432,14059,15521,14000,1453,7500,56,236,2,2196
284,2016-03-02 20:12:12.732918,1456945932.732918,DECA020000000003,1.070970,15348,15967,11378,1531,7331,60,239,2,2198
285,2016-03-02 20:12:12.764118,1456945932.764118,DECA020000000002,1.125462,13198,15350,14477,1341,7448,52,233,2,2200
285,2016-03-02 20:12:12.779718,1456945932.779718,DECA020000000003,1.060417,13949,15435,14012,1533,7453,60,236,2,2202
286,2016-03-02 20:12:12.795318,1456945932.795318,DECA020000000002,1.125462,10374,15496,14463,1337,7143,52,232,2,2204
286,2016-03-02 20:12:12.810918,1456945932.810918,DECA020000000003,1.054554,11541,16121,15320,1591,7518,60,239,2,2206
287,2016-03-02 20:12:12.826518,1456945932.826518,DECA020000000002,1.124290,12557,15344,14231,1047,7353,40,232,2,2208
287,2016-03-02 20:12:12.842118,1456945932.842118,DECA020000000003,1.052208,13431,15003,13864,1436,7176,56,231,2,2210
288,2016-03-02 20:12:12.857718,1456945932.857718,DECA020000000002,1.119599,13170,15723,14972,1446,7560,56,235,2,2212
288,2016-03-02 20:12:12.873318,1456945932.873318,DECA020000000003,1.047518,13222,15270,14089,1290,7205,52,240,2,2214
289,2016-03-02 20:12:12.888918,1456945932.888918,DECA020000000002,1.157122,12922,15933,15040,1507,7512,56,237,2,2216
289,2016-03-02 20:12:12.904518,1456945932.904518,DECA020000000003,1.063934,13603,15175,13897,1439,7282,56,234,2,2218
290,2016-03-02 20:12:12.920118,1456945932.920118,DECA020000000002,1.158295,15220,15788,12152,1609,7227,60,233,2,2220
290,2016-03-02 20:12:12.935718,1456945932.935718,DECA020000000003,1.060417,13186,14711,13631,1416,7070,60,236,2,2222
291,2016-03-02 20:12:12.966918,1456945932.966918,DECA020000000002,1.164158,14015,15626,14038,1403,7379,52,232,2,2224
291,2016-03-02 20:12:12.966918,1456945932.966918,DECA020000000003,1.056899,10871,15527,14984,1434,6904,56,238,2,2226
292,2016-03-02 20:12:12.998118,1456945932.998118,DECA020000000002,1.137188,13769,15836,14425,1608,7475,60,234,2,2228
292,2016-03-02 20:12:12.998118,1456945932.998118,DECA020000000003,1.055726,14236,14682,12013,1475,6726,60,232,2,2230
293,2016-03-02 20:12:13.029318,1456945933.029318,DECA020000000002,1.154777,12774,15787,14888,1600,7369,60,233,2,2232
293,2016-03-02 20:12:13.044919,1456945933.044919,DECA020000000003,1.049863,15077,15902,12538,1592,7403,60,235,2,2234
294,2016-03-02 20:12:13.060519,1456945933.060519,DECA020000000002,1.141879,14781,15421,12690,1543,7336,60,232,2,2236
294,2016-03-02 20:12:13.076119,1456945933.076119,DECA020000000003,1.069797,13714,15735,14032,1244,7314,48,236,2,2238
295,2016-03-02 20:12:13.091719,1456945933.091719,DECA020000000002,1.167675,14696,14831,13606,1337,7526,56,240,2,2240
295,2016-03-02 20:12:13.107319,1456945933.107319,DECA020000000003,1.052208,14837,15576,12383,1629,7395,64,238,2,2242
296,2016-03-02 20:12:13.122919,1456945933.122919,DECA020000000002,1.137188,14549,16223,13867,1603,7808,60,240,2,2244
296,2016-03-02 20:12:13.138519,1456945933.138519,DECA020000000003,1.060417,14411,16245,14458,1490,7890,56,240,2,2246
297,2016-03-02 20:12:13.154119,1456945933.154119,DECA020000000002,1.121944,13660,15315,14743,1445,7556,56,237,2,2248
297,2016-03-02 20:12:13.169719,1456945933.169719,DECA020000000003,1.063934,14033,16093,14033,1597,7499,60,237,2,2250
298,2016-03-02 20:12:13.200919,1456945933.200919,DECA020000000002,1.145396,13947,15730,14278,1601,7448,60,234,2,2252
298,2016-03-02 20:12:13.200919,1456945933.200919,DECA020000000003,1.040483,15282,15494,11339,1434,7038,56,231,2,2254
299,2016-03-02 20:12:13.232119,1456945933.232119,DECA020000000002,1.120772,13473,15862,15063,1544,7701,60,237,2,2256
299,2016-03-02 20:12:13.232119,1456945933.232119,DECA020000000003,1.048691,11918,15659,14924,1440,7305,56,234,2,2258
300,2016-03-02 20:12:13.263319,1456945933.263319,DECA020000000002,1.133670,8421,15867,15171,1344,7368,52,236,2,2260
300,2016-03-02 20:12:13.263319,1456945933.263319,DECA020000000003,1.066279,12076,15887,14620,1537,7042,60,237,2,2262
301,2016-03-02 20:12:13.294519,1456945933.294519,DECA020000000002,1.171193,13984,16007,14763,1614,7698,60,237,2,2264
301,2016-03-02 20:12:13.310119,1456945933.310119,DECA020000000003,1.059244,11620,15529,15048,1533,7284,60,237,2,2266
302,2016-03-02 20:12:13.325719,1456945933.325719,DECA020000000002,1.126635,15541,16112,12164,1545,7878,60,243,2,2268
302,2016-03-02 20:12:13.341319,1456945933.341319,DECA020000000003,1.062762,13876,15875,13951,1598,7228,60,234,2,2270
303,2016-03-02 20:12:13.356919,1456945933.356919,DECA020000000002,1.148914,13639,15027,12093,1338,7102,52,231,2,2272
303,2016-03-02 20:12:13.372519,1456945933.372519,DECA020000000003,1.062762,11714,15822,14925,1492,7237,56,235,2,2274
304,2016-03-02 20:12:13.388119,1456945933.388119,DECA020000000002,1.152432,13683,15780,14642,1350,7482,52,235,2,2276
304,2016-03-02 20:12:13.403719,1456945933.403719,DECA020000000003,1.080351,13550,15717,13734,1241,7156,48,235,2,2278
305,2016-03-02 20:12:13.419319,1456945933.419319,DECA020000000002,1.144224,14102,15319,14550,1449,7614,56,238,2,2280
305,2016-03-02 20:12:13.434919,1456945933.434919,DECA020000000003,1.054554,13917,15675,12508,1434,6823,56,235,2,2282
306,2016-03-02 20:12:13.466119,1456945933.466119,DECA020000000002,1.128980,15270,15870,11370,1642,7642,64,237,2,2284
306,2016-03-02 20:12:13.466119,1456945933.466119,DECA020000000003,1.079178,14200,15994,14239,1590,7693,60,237,2,2286
307,2016-03-02 20:12:13.497319,1456945933.497319,DECA020000000002,1.117254,13596,15489,14943,1546,7682,60,238,2,2288
307,2016-03-02 20:12:13.497319,1456945933.497319,DECA020000000003,1.053381,14515,15582,12938,1440,7269,56,235,2,2290
308,2016-03-02 20:12:13.528519,1456945933.528519,DECA020000000002,1.161813,13799,15770,14288,1403,7421,52,233,2,2292
308,2016-03-02 20:12:13.528519,1456945933.528519,DECA020000000003,1.042828,13872,15556,14333,1442,7616,56,240,2,2294
309,2016-03-02 20:12:13.559719,1456945933.559719,DECA020000000002,1.153604,14934,15457,14463,1643,7614,64,240,2,2296
309,2016-03-02 20:12:13.575319,1456945933.575319,DECA020000000003,1.034620,13903,15726,13605,1386,7188,52,234,2,2298
310,2016-03-02 20:12:13.590919,1456945933.590919,DECA020000000002,1.153604,14027,15936,14696,1500,7665,56,237,2,2300
310,2016-03-02 20:12:13.606519,1456945933.606519,DECA020000000003,1.041655,11764,15024,14344,1138,7042,44,234,2,2302
311,2016-03-02 20:12:13.622120,1456945933.62212,DECA020000000002,1.160640,13824,15395,14896,1355,7629,52,237,2,2304
311,2016-03-02 20:12:13.637720,1456945933.63772,DECA020000000003,1.060417,14298,15593,12850,1337,6952,52,235,2,2306
312,2016-03-02 20:12:13.653320,1456945933.65332,DECA020000000002,1.137188,14284,14018,12293,1386,6761,56,229,2,2308
312,2016-03-02 20:12:13.668920,1456945933.66892,DECA020000000003,1.055726,13811,15783,14091,1594,7368,60,234,2,2310
313,2016-03-02 20:12:13.684520,1456945933.68452,DECA020000000002,1.125462,12583,14637,14548,1386,7443,56,235,2,2312
313,2016-03-02 20:12:13.700120,1456945933.70012,DECA020000000003,1.052208,12444,15776,15054,1340,7464,52,239,2,2314
314,2016-03-02 20:12:13.731320,1456945933.73132,DECA020000000002,1.152432,14276,15327,13787,1452,7558,56,239,2,2316
314,2016-03-02 20:12:13.731320,1456945933.73132,DECA020000000003,1.032274,15318,15633,11695,1433,7205,56,234,2,2318
315,2016-03-02 20:12:13.762520,1456945933.76252,DECA020000000002,1.148914,14899,15382,14288,1548,7524,60,237,2,2320
315,2016-03-02 20:12:13.762520,1456945933.76252,DECA020000000003,1.055726,11725,14959,14301,1469,6682,60,233,2,2322
316,2016-03-02 20:12:13.793720,1456945933.79372,DECA020000000002,1.139533,15923,15289,8305,1493,7524,56,236,2,2324
316,2016-03-02 20:12:13.809320,1456945933.80932,DECA020000000003,1.076833,14815,15176,11230,1533,6610,60,234,2,2326
317,2016-03-02 20:12:13.824920,1456945933.82492,DECA020000000002,1.133670,15003,14976,10952,1342,7254,52,233,2,2328
317,2016-03-02 20:12:13.840520,1456945933.84052,DECA020000000003,1.047518,13960,14590,12744,1056,6875,44,235,2,2330
318,2016-03-02 20:12:13.856120,1456945933.85612,DECA020000000002,1.153604,14589,16069,14127,1609,7585,60,236,2,2332
318,2016-03-02 20:12:13.871720,1456945933.87172,DECA020000000003,1.056899,13145,15845,14575,1695,7386,64,233,2,2334
319,2016-03-02 20:12:13.887320,1456945933.88732,DECA020000000002,1.164158,13398,15559,14609,1546,7477,60,237,2,2336
319,2016-03-02 20:12:13.902920,1456945933.90292,DECA020000000003,1.065107,14662,14736,11809,1192,6918,48,237,2,2338
320,2016-03-02 20:12:13.918520,1456945933.91852,DECA020000000002,1.137188,13825,16049,14947,1405,7704,52,237,2,2340
320,2016-03-02 20:12:13.934120,1456945933.93412,DECA020000000003,1.069797,14579,15148,13090,1203,7345,48,241,2,2342
321,2016-03-02 20:12:13.949720,1456945933.94972,DECA020000000002,1.166503,14326,15156,13604,1348,7178,52,233,2,2344
321,2016-03-02 20:12:13.965320,1456945933.96532,DECA020000000003,1.051036,13713,14931,13239,1529,6915,60,232,2,2346
322,2016-03-02 20:12:13.996520,1456945933.99652,DECA020000000002,1.138361,13041,15744,15220,1354,7634,52,237,2,2348
322,2016-03-02 20:12:13.996520,1456945933.99652,DECA020000000003,1.052208,14712,14529,8643,1375,6613,56,234,2,2350
323,2016-03-02 20:12:14.027720,1456945934.02772,DECA020000000002,1.137188,14484,15406,12183,1602,7029,60,229,2,2352
323,2016-03-02 20:12:14.027720,1456945934.02772,DECA020000000003,1.073315,13949,16111,14215,1497,7442,56,237,2,2354
324,2016-03-02 20:12:14.058920,1456945934.05892,DECA020000000002,1.137188,12017,16218,15415,1544,7864,60,243,2,2356
324,2016-03-02 20:12:14.074520,1456945934.07452,DECA020000000003,1.062762,14937,15440,12215,1236,7100,48,232,2,2358
325,2016-03-02 20:12:14.090120,1456945934.09012,DECA020000000002,1.130153,15361,15856,12099,1607,7636,60,235,2,2360
325,2016-03-02 20:12:14.105720,1456945934.10572,DECA020000000003,1.087386,12694,15232,14116,1528,7016,60,232,2,2362
326,2016-03-02 20:12:14.121320,1456945934.12132,DECA020000000002,1.140706,14606,15266,8922,1434,7278,56,234,2,2364
326,2016-03-02 20:12:14.136920,1456945934.13692,DECA020000000003,1.053381,15000,15705,12637,1536,7407,60,236,2,2366
327,2016-03-02 20:12:14.152520,1456945934.15252,DECA020000000002,1.159467,11095,15429,15080,1339,7435,52,235,2,2368
327,2016-03-02 20:12:14.168120,1456945934.16812,DECA020000000003,1.070970,10598,15494,14616,1430,6626,56,233,2,2370
328,2016-03-02 20:12:14.183721,1456945934.183721,DECA020000000002,1.147741,14537,15874,14167,1447,7755,56,239,2,2372
328,2016-03-02 20:12:14.199321,1456945934.199321,DECA020000000003,1.053381,11833,15117,13936,1436,6671,56,235,2,2374
329,2016-03-02 20:12:14.214921,1456945934.214921,DECA020000000002,1.128980,11808,15731,14418,1334,7391,52,236,2,2376
329,2016-03-02 20:12:14.230521,1456945934.230521,DECA020000000003,1.054554,9903,15429,15273,1345,7020,52,233,2,2378
330,2016-03-02 20:12:14.261721,1456945934.261721,DECA020000000002,1.144224,14803,15647,12700,1545,7455,60,234,2,2380
330,2016-03-02 20:12:14.261721,1456945934.261721,DECA020000000003,1.074488,13160,14726,13052,1438,6648,56,229,2,2382
331,2016-03-02 20:12:14.292921,1456945934.292921,DECA020000000002,1.162985,14332,15464,13513,1450,7036,56,233,2,2384
331,2016-03-02 20:12:14.292921,1456945934.292921,DECA020000000003,1.051036,13704,15502,13618,1497,7066,56,230,2,2386
332,2016-03-02 20:12:14.324121,1456945934.324121,DECA020000000002,1.133670,15206,15400,12357,1545,7498,60,235,2,2388
332,2016-03-02 20:12:14.339721,1456945934.339721,DECA020000000003,1.033447,15298,15316,10954,1535,6993,60,232,2,2390
333,2016-03-02 20:12:14.355321,1456945934.355321,DECA020000000002,1.123117,14600,15375,14540,1391,7409,56,240,2,2392
333,2016-03-02 20:12:14.370921,1456945934.370921,DECA020000000003,1.087386,12629,15473,14527,1440,7276,56,232,2,2394
334,2016-03-02 20:12:14.386521,1456945934.386521,DECA020000000002,1.140706,15397,15921,12847,1546,7346,60,240,2,2396
334,2016-03-02 20:12:14.402121,1456945934.402121,DECA020000000003,1.063934,15346,15325,11281,1240,7126,48,233,2,2398
335,2016-03-02 20:12:14.433321,1456945934.433321,DECA020000000003,1.039310,13941,14988,12124,1536,6428,60,233,3,2401
336,2016-03-02 20:12:14.464521,1456945934.464521,DECA020000000002,1.134843,13299,15928,15436,1555,7874,60,240,3,2403
336,2016-03-02 20:12:14.464521,1456945934.464521,DECA020000000003,1.062762,14107,15531,14069,1537,7543,60,239,3,2405
337,2016-03-02 20:12:14.495721,1456945934.495721,DECA020000000002,1.136016,13058,15722,15046,1547,7556,60,235,3,2407
337,2016-03-02 20:12:14.495721,1456945934.495721,DECA020000000003,1.055726,13255,15667,14143,1537,7146,60,234,3,2409
338,2016-03-02 20:12:14.526921,1456945934.526921,DECA020000000002,1.157122,14659,14997,9160,1544,6994,60,233,3,2411
338,2016-03-02 20:12:14.526921,1456945934.526921,DECA020000000003,1.048691,14475,15814,13508,1534,7449,60,236,3,2413
339,2016-03-02 20:12:14.558121,1456945934.558121,DECA020000000002,1.167675,14749,16243,14360,1707,7661,64,240,3,2415
339,2016-03-02 20:12:14.573721,1456945934.573721,DECA020000000003,1.069797,13741,15578,14332,1537,7497,60,235,3,2417
340,2016-03-02 20:12:14.589321,1456945934.589321,DECA020000000002,1.145396,13222,14892,14350,1484,7187,60,238,3,2419
340,2016-03-02 20:12:14.604921,1456945934.604921,DECA020000000003,1.056899,13392,15236,12962,1338,6665,52,235,3,2421
341,2016-03-02 20:12:14.620521,1456945934.620521,DECA020000000002,1.132498,10829,15800,15234,1494,7202,56,234,3,2423
341,2016-03-02 20:12:14.636121,1456945934.636121,DECA020000000003,1.058071,15099,15447,11446,1281,7021,52,241,3,2425
342,2016-03-02 20:12:14.651721,1456945934.651721,DECA020000000002,1.119599,11813,15316,15194,1541,7308,60,235,3,2427
342,2016-03-02 20:12:14.667321,1456945934.667321,DECA020000000003,1.083868,13140,15677,13993,1436,7124,56,234,3,2429
343,2016-03-02 20:12:14.682921,1456945934.682921,DECA020000000002,1.137188,13874,14411,14129,1333,7169,56,235,3,2431
343,2016-03-02 20:12:14.698521,1456945934.698521,DECA020000000003,1.060417,13223,15470,13168,1433,6670,56,234,3,2433
344,2016-03-02 20:12:14.729721,1456945934.729721,DECA020000000002,1.140706,12384,16221,15098,1644,7618,64,241,3,2435
344,2016-03-02 20:12:14.729721,1456945934.729721,DECA020000000003,1.080351,13826,15213,13624,1536,7266,60,236,3,2437
345,2016-03-02 20:12:14.760922,1456945934.760922,DECA020000000002,1.140706,13713,14388,14143,1336,7113,56,232,3,2439
345,2016-03-02 20:12:14.760922,1456945934.760922,DECA020000000003,1.044000,14630,15039,10622,1378,6955,56,235,3,2441
346,2016-03-02 20:12:14.792122,1456945934.792122,DECA020000000002,1.160640,15015,15684,12884,1548,7553,60,235,3,2443
346,2016-03-02 20:12:14.792122,1456945934.792122,DECA020000000003,1.042828,13282,14374,13072,1321,6708,56,233,3,2445
347,2016-03-02 20:12:14.823322,1456945934.823322,DECA020000000002,1.150087,14837,14561,9723,1485,7130,60,235,3,2447
347,2016-03-02 20:12:14.838922,1456945934.838922,DECA020000000003,1.083868,12748,15726,14147,1535,7004,60,237,3,2449
348,2016-03-02 20:12:14.854522,1456945934.854522,DECA020000000002,1.158295,14199,15616,13812,1448,7530,56,237,3,2451
348,2016-03-02 20:12:14.870122,1456945934.870122,DECA020000000003,1.070970,11866,14950,14395,1289,7111,52,238,3,2453
349,2016-03-02 20:12:14.885722,1456945934.885722,DECA020000000002,1.126635,11778,16193,15067,1646,7506,64,241,3,2455
349,2016-03-02 20:12:14.901322,1456945934.901322,DECA020000000003,1.052208,13653,15259,12484,1235,6632,48,229,3,2457
350,2016-03-02 20:12:14.916922,1456945934.916922,DECA020000000002,1.160640,14823,14962,13715,1490,7149,60,234,3,2459
350,2016-03-02 20:12:14.932522,1456945934.932522,DECA020000000003,1.055726,14591,14536,8113,1142,6826,48,237,3,2461
