sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
629,2016-03-02 20:24:03.811366,1456946643.811366,DECA020000000002,1.451995,15714,15392,8893,1443,6961,56,237,4,3752
629,2016-03-02 20:24:03.826966,1456946643.826966,DECA020000000003,1.368742,14384,16333,13850,1582,7675,60,241,4,3754
630,2016-03-02 20:24:03.842566,1456946643.842566,DECA020000000002,1.451995,15353,16171,14475,1606,7422,60,238,4,3756
630,2016-03-02 20:24:03.858166,1456946643.858166,DECA020000000003,1.400401,15352,15547,10527,1326,7132,52,237,4,3758
631,2016-03-02 20:24:03.873766,1456946643.873766,DECA020000000002,1.443787,14781,16105,15636,1736,7524,68,242,4,3760
631,2016-03-02 20:24:03.889367,1456946643.889367,DECA020000000003,1.415645,12241,14936,13886,1461,6832,60,234,4,3762
632,2016-03-02 20:24:03.904967,1456946643.904967,DECA020000000002,1.451995,13815,14520,13903,1480,6364,60,234,4,3764
632,2016-03-02 20:24:03.920567,1456946643.920567,DECA020000000003,1.410955,11433,14974,13635,1372,6520,56,235,4,3766
633,2016-03-02 20:24:03.951767,1456946643.951767,DECA020000000002,1.428544,14764,15696,15076,1801,6980,68,233,4,3768
633,2016-03-02 20:24:03.951767,1456946643.951767,DECA020000000003,1.410955,11293,15566,14270,1335,7016,52,235,4,3770
634,2016-03-02 20:24:03.982967,1456946643.982967,DECA020000000002,1.426198,15121,15953,15446,1640,7279,64,238,4,3772
634,2016-03-02 20:24:03.982967,1456946643.982967,DECA020000000003,1.417990,12363,15897,14747,1130,7560,44,237,4,3774
635,2016-03-02 20:24:04.014167,1456946644.014167,DECA020000000002,1.434407,15257,15333,12019,1837,6544,72,229,4,3776
635,2016-03-02 20:24:04.014167,1456946644.014167,DECA020000000003,1.405092,14808,14816,9619,1177,6648,48,235,4,3778
636,2016-03-02 20:24:04.045367,1456946644.045367,DECA020000000002,1.473102,15022,15841,15149,1602,7032,60,233,4,3780
636,2016-03-02 20:24:04.060967,1456946644.060967,DECA020000000003,1.420335,13894,14242,12078,1228,6709,52,232,4,3782
637,2016-03-02 20:24:04.076567,1456946644.076567,DECA020000000002,1.440269,14768,15572,14858,1911,6938,72,231,4,3784
637,2016-03-02 20:24:04.092167,1456946644.092167,DECA020000000003,1.415645,11755,16180,15149,1332,7734,52,241,4,3786
638,2016-03-02 20:24:04.107767,1456946644.107767,DECA020000000002,1.451995,14743,15344,14817,1761,7122,72,240,4,3788
638,2016-03-02 20:24:04.123367,1456946644.123367,DECA020000000003,1.432061,12838,15480,14497,1427,7341,56,234,4,3790
639,2016-03-02 20:24:04.138967,1456946644.138967,DECA020000000002,1.439097,14928,16196,15645,2317,7508,88,239,4,3792
639,2016-03-02 20:24:04.154567,1456946644.154567,DECA020000000003,1.405092,12511,14931,14534,1139,7395,48,241,4,3794
640,2016-03-02 20:24:04.185767,1456946644.185767,DECA020000000002,1.495381,14286,16022,15611,2134,7509,84,240,4,3796
640,2016-03-02 20:24:04.185767,1456946644.185767,DECA020000000003,1.409782,14384,16143,13573,1330,7580,52,240,4,3798
641,2016-03-02 20:24:04.216967,1456946644.216967,DECA020000000002,1.483655,15080,16047,15015,1717,7246,64,238,4,3800
641,2016-03-02 20:24:04.216967,1456946644.216967,DECA020000000003,1.413300,15392,15737,10687,1329,7122,52,236,4,3802
642,2016-03-02 20:24:04.248167,1456946644.248167,DECA020000000002,1.494209,14848,15411,13829,2222,6889,88,232,4,3804
642,2016-03-02 20:24:04.248167,1456946644.248167,DECA020000000003,1.430889,14782,15564,12675,1333,6894,52,240,4,3806
643,2016-03-02 20:24:04.279367,1456946644.279367,DECA020000000002,1.509452,13503,14776,14329,2232,6877,92,234,4,3808
643,2016-03-02 20:24:04.294967,1456946644.294967,DECA020000000003,1.427371,14843,15697,12995,1234,6879,48,239,4,3810
644,2016-03-02 20:24:04.310567,1456946644.310567,DECA020000000002,1.500072,14485,15504,13282,2030,6973,80,233,4,3812
644,2016-03-02 20:24:04.326167,1456946644.326167,DECA020000000003,1.460203,16131,15986,10224,1332,7199,52,241,4,3814
645,2016-03-02 20:24:04.341767,1456946644.341767,DECA020000000002,1.510625,14649,15448,12269,2323,7091,92,234,4,3816
645,2016-03-02 20:24:04.357367,1456946644.357367,DECA020000000003,1.423853,12700,15593,14285,1431,6572,56,238,4,3818
646,2016-03-02 20:24:04.372967,1456946644.372967,DECA020000000002,1.541112,15839,15334,8875,2603,7391,104,238,4,3820
646,2016-03-02 20:24:04.388567,1456946644.388567,DECA020000000003,1.415645,15009,16163,13589,1338,6999,52,243,4,3822
647,2016-03-02 20:24:04.419767,1456946644.419767,DECA020000000002,1.507107,15275,15470,13550,2416,7492,100,243,4,3824
647,2016-03-02 20:24:04.419767,1456946644.419767,DECA020000000003,1.456686,15790,15741,10785,1485,6606,56,234,4,3826
648,2016-03-02 20:24:04.450968,1456946644.450968,DECA020000000002,1.517660,15734,16068,12949,2419,7655,96,243,4,3828
648,2016-03-02 20:24:04.450968,1456946644.450968,DECA020000000003,1.455513,13734,15857,14977,1529,6875,60,236,4,3830
649,2016-03-02 20:24:04.482168,1456946644.482168,DECA020000000002,1.521178,15564,15084,8812,2505,7087,100,233,4,3832
649,2016-03-02 20:24:04.497768,1456946644.497768,DECA020000000003,1.464894,15057,14988,9710,1336,6303,52,232,4,3834
650,2016-03-02 20:24:04.513368,1456946644.513368,DECA020000000002,1.512970,15035,15432,10058,2311,7282,92,234,4,3836
650,2016-03-02 20:24:04.528968,1456946644.528968,DECA020000000003,1.415645,14050,15392,12999,1236,6077,48,233,4,3838
651,2016-03-02 20:24:04.544568,1456946644.544568,DECA020000000002,1.508280,15828,15398,9011,2312,7730,92,241,4,3840
651,2016-03-02 20:24:04.560168,1456946644.560168,DECA020000000003,1.457858,11369,15627,15229,1231,6364,48,234,4,3842
652,2016-03-02 20:24:04.575768,1456946644.575768,DECA020000000002,1.496554,15154,15911,13745,2028,7502,80,239,4,3844
652,2016-03-02 20:24:04.591368,1456946644.591368,DECA020000000003,1.441442,13877,15371,14176,1236,6365,48,235,4,3846
653,2016-03-02 20:24:04.606968,1456946644.606968,DECA020000000002,1.510625,14447,15839,12902,1632,7359,64,240,4,3848
653,2016-03-02 20:24:04.622568,1456946644.622568,DECA020000000003,1.454341,16053,15924,10400,1274,6716,48,238,4,3850
654,2016-03-02 20:24:04.653768,1456946644.653768,DECA020000000002,1.548148,14374,15985,14849,1799,7737,68,237,4,3852
654,2016-03-02 20:24:04.653768,1456946644.653768,DECA020000000003,1.463721,15258,15116,9796,1129,6172,44,231,4,3854
655,2016-03-02 20:24:04.684968,1456946644.684968,DECA020000000002,1.537594,14141,14695,13303,1509,6820,64,236,4,3856
655,2016-03-02 20:24:04.684968,1456946644.684968,DECA020000000003,1.426198,14376,15875,13866,1125,6671,44,237,4,3858
656,2016-03-02 20:24:04.716168,1456946644.716168,DECA020000000002,1.522351,12944,15104,14330,1636,7100,64,232,4,3860
656,2016-03-02 20:24:04.716168,1456946644.716168,DECA020000000003,1.429716,13755,15508,13990,1623,6533,64,237,4,3862
657,2016-03-02 20:24:04.747368,1456946644.747368,DECA020000000002,1.523523,15813,16279,12621,1601,7891,60,240,4,3864
657,2016-03-02 20:24:04.762968,1456946644.762968,DECA020000000003,1.439097,14753,15213,12937,1461,6696,60,241,4,3866
658,2016-03-02 20:24:04.778568,1456946644.778568,DECA020000000002,1.528214,13803,15467,14018,1338,7149,52,237,4,3868
658,2016-03-02 20:24:04.794168,1456946644.794168,DECA020000000003,1.498899,15805,15655,9919,1618,6483,64,237,4,3870
659,2016-03-02 20:24:04.809768,1456946644.809768,DECA020000000002,1.530559,15568,15566,11220,1440,7262,56,233,4,3872
659,2016-03-02 20:24:04.825368,1456946644.825368,DECA020000000003,1.442615,14802,15679,12439,1519,6522,60,239,4,3874
660,2016-03-02 20:24:04.840968,1456946644.840968,DECA020000000002,1.521178,15853,15848,10254,1541,7524,60,237,4,3876
660,2016-03-02 20:24:04.856568,1456946644.856568,DECA020000000003,1.495381,9278,15599,15000,1227,6669,48,242,4,3878
661,2016-03-02 20:24:04.887768,1456946644.887768,DECA020000000002,1.524696,14716,15229,13581,1340,7177,52,236,4,3880
661,2016-03-02 20:24:04.887768,1456946644.887768,DECA020000000003,1.459031,13113,14965,13609,1279,6610,52,238,4,3882
662,2016-03-02 20:24:04.918968,1456946644.918968,DECA020000000002,1.548148,14785,15232,12516,1286,6965,52,238,4,3884
662,2016-03-02 20:24:04.918968,1456946644.918968,DECA020000000003,1.490691,15074,14974,9652,1088,6602,44,236,4,3886
663,2016-03-02 20:24:04.950168,1456946644.950168,DECA020000000002,1.517660,13823,15048,14305,1481,7108,60,239,4,3888
663,2016-03-02 20:24:04.965768,1456946644.965768,DECA020000000003,1.509452,10525,16095,15240,1378,7111,52,238,4,3890
664,2016-03-02 20:24:04.981368,1456946644.981368,DECA020000000002,1.537594,15146,15791,14044,1442,7435,56,235,4,3892
664,2016-03-02 20:24:04.996968,1456946644.996968,DECA020000000003,1.484828,13845,14553,11825,1091,6406,44,234,4,3894
665,2016-03-02 20:24:05.012568,1456946645.012568,DECA020000000002,1.525868,14697,15977,14886,1594,7460,60,235,4,3896
665,2016-03-02 20:24:05.028169,1456946645.028169,DECA020000000003,1.481310,15241,15527,11565,1134,6933,44,235,4,3898
666,2016-03-02 20:24:05.043769,1456946645.043769,DECA020000000002,1.530559,14260,15251,14429,1440,6928,56,231,4,3900
666,2016-03-02 20:24:05.059369,1456946645.059369,DECA020000000003,1.461376,14058,15854,12954,1074,6931,40,234,4,3902
667,2016-03-02 20:24:05.074969,1456946645.074969,DECA020000000002,1.545803,14611,15866,14737,1496,7189,56,235,4,3904
667,2016-03-02 20:24:05.090569,1456946645.090569,DECA020000000003,1.502417,13792,15670,13719,1234,7060,48,237,4,3906
668,2016-03-02 20:24:05.106169,1456946645.106169,DECA020000000002,1.554011,14907,15819,14654,1597,6901,60,234,4,3908
668,2016-03-02 20:24:05.121769,1456946645.121769,DECA020000000003,1.508280,15713,15782,10687,1234,7131,48,239,4,3910
669,2016-03-02 20:24:05.152969,1456946645.152969,DECA020000000002,1.530559,14259,15050,14346,1483,6727,60,236,4,3912
669,2016-03-02 20:24:05.152969,1456946645.152969,DECA020000000003,1.503589,12448,15861,14599,1525,7210,60,237,4,3914
670,2016-03-02 20:24:05.184169,1456946645.184169,DECA020000000002,1.559874,15884,15497,8585,1390,6962,52,235,4,3916
670,2016-03-02 20:24:05.199769,1456946645.199769,DECA020000000003,1.537594,11860,15632,14402,1231,6774,48,234,4,3918
671,2016-03-02 20:24:05.215369,1456946645.215369,DECA020000000002,1.545803,15300,15949,14331,1695,6923,64,237,4,3920
671,2016-03-02 20:24:05.230969,1456946645.230969,DECA020000000003,1.516488,12128,16264,14622,1477,7220,56,240,4,3922
672,2016-03-02 20:24:05.246569,1456946645.246569,DECA020000000002,1.539940,15181,15979,14821,1803,7002,68,236,4,3924
672,2016-03-02 20:24:05.262169,1456946645.262169,DECA020000000003,1.502417,12595,15995,14279,1339,7042,52,240,4,3926
673,2016-03-02 20:24:05.277769,1456946645.277769,DECA020000000002,1.528214,14075,14672,14068,1516,6352,64,239,4,3928
673,2016-03-02 20:24:05.293369,1456946645.293369,DECA020000000003,1.497726,14733,15447,11200,1432,6576,56,234,4,3930
674,2016-03-02 20:24:05.324569,1456946645.324569,DECA020000000002,1.556356,13967,14639,13341,1573,5887,64,231,4,3932
674,2016-03-02 20:24:05.324569,1456946645.324569,DECA020000000003,1.505934,15426,15802,11728,1418,7127,56,236,4,3934
675,2016-03-02 20:24:05.355769,1456946645.355769,DECA020000000002,1.557528,14472,15089,13700,1571,6337,64,236,4,3936
675,2016-03-02 20:24:05.355769,1456946645.355769,DECA020000000003,1.523523,12730,16067,14923,1280,7281,48,236,4,3938
676,2016-03-02 20:24:05.386969,1456946645.386969,DECA020000000002,1.569254,13502,14909,14636,1573,6673,64,239,4,3940
676,2016-03-02 20:24:05.402569,1456946645.402569,DECA020000000003,1.514143,13843,14601,12467,1367,6452,56,233,4,3942
677,2016-03-02 20:24:05.418169,1456946645.418169,DECA020000000002,1.584498,14119,15492,15063,1729,6942,68,234,4,3944
677,2016-03-02 20:24:05.418169,1456946645.418169,DECA020000000003,1.514143,14541,14429,9701,1083,6335,44,234,4,3946
678,2016-03-02 20:24:05.449369,1456946645.449369,DECA020000000002,1.535249,15309,16116,15001,1537,7270,60,242,4,3948
678,2016-03-02 20:24:05.464969,1456946645.464969,DECA020000000003,1.511797,13059,15963,14793,1482,7057,56,236,4,3950
679,2016-03-02 20:24:05.480569,1456946645.480569,DECA020000000002,1.568082,14327,15615,14872,1635,7050,64,233,4,3952
679,2016-03-02 20:24:05.496169,1456946645.496169,DECA020000000003,1.505934,15711,15632,10232,1175,6885,44,234,4,3954
680,2016-03-02 20:24:05.511769,1456946645.511769,DECA020000000002,1.569254,14753,15986,14772,1507,7291,56,237,4,3956
680,2016-03-02 20:24:05.527369,1456946645.527369,DECA020000000003,1.532904,12443,14810,14159,1179,6565,48,233,4,3958
681,2016-03-02 20:24:05.542969,1456946645.542969,DECA020000000002,1.577462,15301,15068,8263,1574,6935,64,238,4,3960
681,2016-03-02 20:24:05.558569,1456946645.558569,DECA020000000003,1.517660,13358,15342,14329,1228,6759,48,233,4,3962
682,2016-03-02 20:24:05.574169,1456946645.574169,DECA020000000002,1.561046,14466,15548,14615,1443,7153,56,237,4,3964
682,2016-03-02 20:24:05.589770,1456946645.58977,DECA020000000003,1.541112,13582,15008,14037,1194,6769,48,240,4,3966
683,2016-03-02 20:24:05.620970,1456946645.62097,DECA020000000002,1.585671,14034,15390,14654,1540,7290,60,239,4,3968
683,2016-03-02 20:24:05.620970,1456946645.62097,DECA020000000003,1.536422,13288,15088,13893,1326,6457,52,233,4,3970
684,2016-03-02 20:24:05.652170,1456946645.65217,DECA020000000002,1.604432,12808,15706,15248,1595,7093,60,234,4,3972
684,2016-03-02 20:24:05.652170,1456946645.65217,DECA020000000003,1.517660,14516,15962,13946,1079,6874,40,237,4,3974
685,2016-03-02 20:24:05.683370,1456946645.68337,DECA020000000002,1.595051,14852,15606,13033,1595,7192,60,232,4,3976
685,2016-03-02 20:24:05.683370,1456946645.68337,DECA020000000003,1.548148,15355,15637,11745,1230,6249,48,234,4,3978
686,2016-03-02 20:24:05.714570,1456946645.71457,DECA020000000002,1.602087,15088,16171,14400,1597,7467,60,238,4,3980
686,2016-03-02 20:24:05.730170,1456946645.73017,DECA020000000003,1.538767,14530,14952,11774,1092,5974,44,236,4,3982
687,2016-03-02 20:24:05.745770,1456946645.74577,DECA020000000002,1.617330,13059,15484,14965,1639,7417,64,239,4,3984
687,2016-03-02 20:24:05.761370,1456946645.76137,DECA020000000003,1.543457,14184,15575,13349,1233,6147,48,236,4,3986
688,2016-03-02 20:24:05.792570,1456946645.79257,DECA020000000002,1.610295,14612,15107,12678,1724,6833,68,231,4,3988
688,2016-03-02 20:24:05.792570,1456946645.79257,DECA020000000003,1.543457,14322,14530,12033,995,5921,40,231,4,3990
689,2016-03-02 20:24:05.808170,1456946645.80817,DECA020000000002,1.630229,15385,15839,12440,1929,7339,76,238,4,3992
689,2016-03-02 20:24:05.823770,1456946645.82377,DECA020000000003,1.521178,12207,15500,14746,1038,6240,40,231,4,3994
690,2016-03-02 20:24:05.854970,1456946645.85497,DECA020000000002,1.622021,12390,15089,14259,2039,7026,84,236,4,3996
690,2016-03-02 20:24:05.854970,1456946645.85497,DECA020000000003,1.537594,15425,15366,10105,1233,6381,48,234,4,3998
691,2016-03-02 20:24:05.886170,1456946645.88617,DECA020000000002,1.620848,14813,15223,13044,1731,7157,68,234,4,4000
691,2016-03-02 20:24:05.886170,1456946645.88617,DECA020000000003,1.521178,13567,14605,13351,1180,5945,48,231,4,4002
692,2016-03-02 20:24:05.917370,1456946645.91737,DECA020000000002,1.624366,14788,15657,12914,2033,7501,80,236,4,4004
692,2016-03-02 20:24:05.932970,1456946645.93297,DECA020000000003,1.500072,14110,15593,13503,1231,6216,48,233,4,4006
693,2016-03-02 20:24:05.948570,1456946645.94857,DECA020000000002,1.623193,15015,15937,13458,2124,7425,84,239,4,4008
693,2016-03-02 20:24:05.964170,1456946645.96417,DECA020000000003,1.572772,13502,14979,12321,1327,5598,52,231,4,4010
694,2016-03-02 20:24:05.979770,1456946645.97977,DECA020000000002,1.622021,14252,15353,11588,2026,6978,80,233,4,4012
694,2016-03-02 20:24:05.995370,1456946645.99537,DECA020000000003,1.542285,11158,14912,14784,1370,6036,56,233,4,4014
695,2016-03-02 20:24:06.010970,1456946646.01097,DECA020000000002,1.627884,15034,15501,11775,2028,7186,80,239,4,4016
695,2016-03-02 20:24:06.026570,1456946646.02657,DECA020000000003,1.548148,12040,15619,15092,1273,6322,48,232,4,4018
696,2016-03-02 20:24:06.042170,1456946646.04217,DECA020000000002,1.619676,14140,15429,12413,1923,7104,76,235,4,4020
696,2016-03-02 20:24:06.057770,1456946646.05777,DECA020000000003,1.527041,13764,15685,13424,1234,6151,48,238,4,4022
697,2016-03-02 20:24:06.088970,1456946646.08897,DECA020000000002,1.638437,13845,15644,13612,1729,7213,68,234,4,4024
697,2016-03-02 20:24:06.088970,1456946646.08897,DECA020000000003,1.589188,14919,16038,14157,1282,6735,48,238,4,4026
698,2016-03-02 20:24:06.120170,1456946646.12017,DECA020000000002,1.629056,15157,15360,11022,1538,7236,60,230,4,4028
698,2016-03-02 20:24:06.120170,1456946646.12017,DECA020000000003,1.545803,12992,15714,14413,1230,6247,48,238,4,4030
699,2016-03-02 20:24:06.151370,1456946646.15137,DECA020000000002,1.664234,13979,14945,13577,1480,7026,60,239,4,4032
699,2016-03-02 20:24:06.166971,1456946646.166971,DECA020000000003,1.563391,14490,15879,13443,1486,6338,56,235,4,4034
700,2016-03-02 20:24:06.182571,1456946646.182571,DECA020000000002,1.638437,15093,16202,13568,1594,7875,60,240,4,4036
700,2016-03-02 20:24:06.198171,1456946646.198171,DECA020000000003,1.557528,12891,14584,13920,1186,6058,48,234,4,4038
701,2016-03-02 20:24:06.213771,1456946646.213771,DECA020000000002,1.660716,14802,16018,14228,1337,7820,52,239,4,4040
701,2016-03-02 20:24:06.229371,1456946646.229371,DECA020000000003,1.532904,14011,15919,14147,1379,6497,52,237,4,4042
702,2016-03-02 20:24:06.244971,1456946646.244971,DECA020000000002,1.624366,13399,15281,14296,1242,7115,48,237,4,4044
702,2016-03-02 20:24:06.260571,1456946646.260571,DECA020000000003,1.549320,12909,15762,14836,1124,6717,44,237,4,4046
703,2016-03-02 20:24:06.276171,1456946646.276171,DECA020000000002,1.638437,15419,15744,11896,1242,7567,48,235,4,4048
703,2016-03-02 20:24:06.322971,1456946646.322971,DECA020000000003,1.577462,10999,15198,14661,1182,6342,48,238,4,4050
704,2016-03-02 20:24:06.322971,1456946646.322971,DECA020000000002,1.656026,14432,14390,9360,1287,6658,52,230,4,4052
704,2016-03-02 20:24:06.322971,1456946646.322971,DECA020000000003,1.569254,13661,15212,13684,1274,6508,52,239,4,4054
705,2016-03-02 20:24:06.354171,1456946646.354171,DECA020000000002,1.653681,15259,16004,13872,1244,7826,48,240,4,4056
705,2016-03-02 20:24:06.354171,1456946646.354171,DECA020000000003,1.559874,13063,15751,13996,1426,6661,56,235,4,4058
706,2016-03-02 20:24:06.385371,1456946646.385371,DECA020000000002,1.636092,15116,16017,14081,1245,7777,48,238,4,4060
706,2016-03-02 20:24:06.400971,1456946646.400971,DECA020000000003,1.577462,12299,15532,14172,1526,6389,60,237,4,4062
707,2016-03-02 20:24:06.416571,1456946646.416571,DECA020000000002,1.646645,15370,16226,14007,1438,7525,56,242,4,4064
707,2016-03-02 20:24:06.432171,1456946646.432171,DECA020000000003,1.584498,14206,16004,13324,1423,6592,56,238,4,4066
708,2016-03-02 20:24:06.447771,1456946646.447771,DECA020000000002,1.658371,15462,15588,10872,1347,7260,52,237,4,4068
708,2016-03-02 20:24:06.463371,1456946646.463371,DECA020000000003,1.609122,14174,15676,11844,1232,6407,48,236,4,4070
709,2016-03-02 20:24:06.478971,1456946646.478971,DECA020000000002,1.648990,14143,15259,14440,1474,7288,60,238,4,4072
709,2016-03-02 20:24:06.494571,1456946646.494571,DECA020000000003,1.602087,15040,14565,8467,1283,5956,52,235,4,4074
710,2016-03-02 20:24:06.510171,1456946646.510171,DECA020000000002,1.646645,15687,15561,10509,1442,7165,56,235,4,4076
710,2016-03-02 20:24:06.525771,1456946646.525771,DECA020000000003,1.600914,14831,15386,12084,1334,6649,52,238,4,4078
711,2016-03-02 20:24:06.541371,1456946646.541371,DECA020000000002,1.654853,15613,16076,12841,1500,7203,56,239,4,4080
711,2016-03-02 20:24:06.556971,1456946646.556971,DECA020000000003,1.636092,15112,15391,10916,1232,6734,48,238,4,4082
712,2016-03-02 20:24:06.588171,1456946646.588171,DECA020000000002,1.648990,14403,15725,14323,1694,7152,64,233,4,4084
712,2016-03-02 20:24:06.588171,1456946646.588171,DECA020000000003,1.607950,14220,15090,10687,1186,6037,48,236,4,4086
713,2016-03-02 20:24:06.619371,1456946646.619371,DECA020000000002,1.651336,14867,16203,14983,1592,7597,60,240,4,4088
713,2016-03-02 20:24:06.619371,1456946646.619371,DECA020000000003,1.593879,13109,16084,14332,1177,6922,44,237,4,4090
714,2016-03-02 20:24:06.650571,1456946646.650571,DECA020000000002,1.646645,15634,15878,12268,1703,6838,64,235,4,4092
714,2016-03-02 20:24:06.666171,1456946646.666171,DECA020000000003,1.597396,14057,16057,13380,1278,6848,48,239,4,4094
715,2016-03-02 20:24:06.681771,1456946646.681771,DECA020000000002,1.684168,12589,14256,13890,1589,6148,68,231,4,4096
715,2016-03-02 20:24:06.697371,1456946646.697371,DECA020000000003,1.585671,13881,15873,13491,1332,7012,52,240,4,4098
716,2016-03-02 20:24:06.712971,1456946646.712971,DECA020000000002,1.653681,15241,16079,13997,1734,7253,68,240,4,4100
716,2016-03-02 20:24:06.728572,1456946646.728572,DECA020000000003,1.583325,12500,15379,12993,1137,6176,44,231,4,4102
717,2016-03-02 20:24:06.744172,1456946646.744172,DECA020000000002,1.673615,13451,15496,14909,1830,6677,72,234,4,4104
717,2016-03-02 20:24:06.759772,1456946646.759772,DECA020000000003,1.593879,13494,16151,13642,1789,6892,68,239,4,4106
718,2016-03-02 20:24:06.775372,1456946646.775372,DECA020000000002,1.666579,15404,15396,10550,1833,6421,72,236,4,4108
718,2016-03-02 20:24:06.790972,1456946646.790972,DECA020000000003,1.603259,12370,15355,12832,1232,5951,48,234,4,4110
719,2016-03-02 20:24:06.822172,1456946646.822172,DECA020000000002,1.651336,13565,15047,14120,2124,6117,84,229,4,4112
719,2016-03-02 20:24:06.822172,1456946646.822172,DECA020000000003,1.607950,13987,15711,12089,1423,6387,56,239,4,4114
720,2016-03-02 20:24:06.853372,1456946646.853372,DECA020000000002,1.678305,14729,15525,13506,2229,6275,88,238,4,4116
720,2016-03-02 20:24:06.853372,1456946646.853372,DECA020000000003,1.597396,12664,15643,13409,1382,6371,52,231,4,4118
721,2016-03-02 20:24:06.884572,1456946646.884572,DECA020000000002,1.647818,14116,15358,14420,2122,6287,84,232,4,4120
721,2016-03-02 20:24:06.884572,1456946646.884572,DECA020000000003,1.611468,13582,14996,12358,1282,6324,52,236,4,4122
722,2016-03-02 20:24:06.915772,1456946646.915772,DECA020000000002,1.707620,15971,15479,8680,2207,6870,84,235,4,4124
722,2016-03-02 20:24:06.931372,1456946646.931372,DECA020000000003,1.611468,13654,15686,13208,1233,6715,48,236,4,4126
723,2016-03-02 20:24:06.946972,1456946646.946972,DECA020000000002,1.686513,15232,16136,14996,2104,7097,80,239,4,4128
723,2016-03-02 20:24:06.962572,1456946646.962572,DECA020000000003,1.647818,14720,15090,11647,897,6680,36,241,4,4130
724,2016-03-02 20:24:06.978172,1456946646.978172,DECA020000000002,1.690031,14524,15004,13117,1739,5970,68,233,4,4132
724,2016-03-02 20:24:06.993772,1456946646.993772,DECA020000000003,1.611468,12730,14519,12762,1091,5980,44,230,4,4134
725,2016-03-02 20:24:07.009372,1456946647.009372,DECA020000000002,1.691204,14997,14854,9195,1757,6038,72,237,4,4136
725,2016-03-02 20:24:07.024972,1456946647.024972,DECA020000000003,1.630229,12760,15105,13774,1376,6423,56,236,4,4138
726,2016-03-02 20:24:07.040572,1456946647.040572,DECA020000000002,1.709965,15701,15452,10275,1821,6531,72,238,4,4140
726,2016-03-02 20:24:07.056172,1456946647.056172,DECA020000000003,1.663061,15219,15389,10374,1124,6378,44,232,4,4142
727,2016-03-02 20:24:07.087372,1456946647.087372,DECA020000000002,1.685341,14946,15568,14224,1629,6510,64,233,4,4144
727,2016-03-02 20:24:07.087372,1456946647.087372,DECA020000000003,1.633747,13214,14656,12768,1086,5991,44,232,4,4146
728,2016-03-02 20:24:07.118572,1456946647.118572,DECA020000000002,1.719346,15533,15485,10616,1530,6724,60,236,4,4148
728,2016-03-02 20:24:07.134172,1456946647.134172,DECA020000000003,1.629056,15427,16054,12249,1387,6818,52,239,4,4150
729,2016-03-02 20:24:07.149772,1456946647.149772,DECA020000000002,1.675960,14984,15908,14863,1538,7105,60,238,4,4152
729,2016-03-02 20:24:07.165372,1456946647.165372,DECA020000000003,1.630229,13627,15492,12181,1133,5831,44,234,4,4154
730,2016-03-02 20:24:07.180972,1456946647.180972,DECA020000000002,1.705275,13316,15112,14874,1195,6742,48,239,4,4156
730,2016-03-02 20:24:07.196572,1456946647.196572,DECA020000000003,1.650163,13327,14796,12778,1087,5975,44,232,4,4158
731,2016-03-02 20:24:07.212172,1456946647.212172,DECA020000000002,1.722863,15177,15254,13164,1340,6785,52,235,4,4160
731,2016-03-02 20:24:07.227772,1456946647.227772,DECA020000000003,1.661889,13940,15586,12724,1174,6084,44,232,4,4162
732,2016-03-02 20:24:07.258972,1456946647.258972,DECA020000000002,1.709965,14385,15467,13880,1434,6913,56,234,4,4164
732,2016-03-02 20:24:07.258972,1456946647.258972,DECA020000000003,1.663061,12875,14897,12038,1185,5414,48,236,4,4166
733,2016-03-02 20:24:07.274572,1456946647.274572,DECA020000000002,1.719346,14887,15627,14046,1239,7100,48,235,4,4168
733,2016-03-02 20:24:07.290172,1456946647.290172,DECA020000000003,1.666579,13377,15514,13637,1584,6013,60,230,4,4170
734,2016-03-02 20:24:07.321373,1456946647.321373,DECA020000000002,1.705275,14250,16134,15316,1391,7217,52,238,4,4172
734,2016-03-02 20:24:07.321373,1456946647.321373,DECA020000000003,1.630229,15014,15071,10116,1274,5888,52,237,4,4174
735,2016-03-02 20:24:07.352573,1456946647.352573,DECA020000000002,1.722863,14250,15253,13198,1241,6789,48,230,4,4176
735,2016-03-02 20:24:07.352573,1456946647.352573,DECA020000000003,1.647818,14646,15886,12963,1176,6120,44,235,4,4178
736,2016-03-02 20:24:07.383773,1456946647.383773,DECA020000000002,1.714655,14999,15608,13524,1349,6947,52,235,4,4180
736,2016-03-02 20:24:07.399373,1456946647.399373,DECA020000000003,1.667752,14188,16090,14589,1429,6542,56,242,4,4182
737,2016-03-02 20:24:07.414973,1456946647.414973,DECA020000000002,1.719346,15802,15730,9516,1727,7427,68,241,4,4184
737,2016-03-02 20:24:07.430573,1456946647.430573,DECA020000000003,1.640782,11510,15695,14781,1425,5853,56,239,4,4186
738,2016-03-02 20:24:07.446173,1456946647.446173,DECA020000000002,1.755696,14214,15276,13816,1385,7227,56,240,4,4188
738,2016-03-02 20:24:07.461773,1456946647.461773,DECA020000000003,1.712310,13901,15851,13953,1425,6077,56,238,4,4190
739,2016-03-02 20:24:07.492973,1456946647.492973,DECA020000000002,1.718173,13754,15759,14394,1494,7130,56,234,4,4192
