sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
891,2016-03-02 20:28:20.493817,1456946900.493817,DECA020000000003,1.238031,12987,15913,13729,1241,7232,48,238,8,8797
892,2016-03-02 20:28:20.525017,1456946900.525017,DECA020000000002,1.309559,14302,15097,14053,1927,7131,76,232,8,8799
892,2016-03-02 20:28:20.525017,1456946900.525017,DECA020000000003,1.253274,12527,16105,15208,1385,7245,52,238,8,8801
893,2016-03-02 20:28:20.556217,1456946900.556217,DECA020000000002,1.301351,15673,15645,11039,2017,7846,80,241,8,8803
893,2016-03-02 20:28:20.556217,1456946900.556217,DECA020000000003,1.233340,13811,15536,13972,1233,6802,48,233,8,8805
894,2016-03-02 20:28:20.587417,1456946900.587417,DECA020000000002,1.283762,12688,14929,13747,1726,7323,68,229,8,8807
894,2016-03-02 20:28:20.603017,1456946900.603017,DECA020000000003,1.230995,12907,14859,13953,1090,6309,44,231,8,8809
895,2016-03-02 20:28:20.618617,1456946900.618617,DECA020000000002,1.325975,14213,15147,13346,1755,7599,72,238,8,8811
895,2016-03-02 20:28:20.634217,1456946900.634217,DECA020000000003,1.229823,13655,15364,14306,1139,6573,44,233,8,8813
896,2016-03-02 20:28:20.649817,1456946900.649817,DECA020000000002,1.334183,13975,15216,13336,1932,7500,76,236,8,8815
896,2016-03-02 20:28:20.665417,1456946900.665417,DECA020000000003,1.257965,13399,15630,14501,1185,6531,44,230,8,8817
897,2016-03-02 20:28:20.681017,1456946900.681017,DECA020000000002,1.289625,14727,15013,13068,1950,7317,80,236,8,8819
897,2016-03-02 20:28:20.696617,1456946900.696617,DECA020000000003,1.241549,15496,15214,8540,1136,6439,44,232,8,8821
898,2016-03-02 20:28:20.727817,1456946900.727817,DECA020000000002,1.313077,14598,15818,13825,2003,7507,76,233,8,8823
898,2016-03-02 20:28:20.727817,1456946900.727817,DECA020000000003,1.235686,13803,15689,14814,1286,6673,48,233,8,8825
899,2016-03-02 20:28:20.759017,1456946900.759017,DECA020000000002,1.335356,14256,15242,13605,1839,7212,72,233,8,8827
899,2016-03-02 20:28:20.759017,1456946900.759017,DECA020000000003,1.261483,13715,15014,13925,1338,6245,52,231,8,8829
900,2016-03-02 20:28:20.790218,1456946900.790218,DECA020000000002,1.322457,12134,15792,14405,1824,7503,72,236,8,8831
900,2016-03-02 20:28:20.790218,1456946900.790218,DECA020000000003,1.246239,12981,15532,14647,1435,6527,56,233,8,8833
901,2016-03-02 20:28:20.821418,1456946900.821418,DECA020000000002,1.303696,8449,15277,14813,1732,7470,68,236,8,8835
901,2016-03-02 20:28:20.837018,1456946900.837018,DECA020000000003,1.246239,15408,15606,11124,1232,6435,48,235,8,8837
902,2016-03-02 20:28:20.852618,1456946900.852618,DECA020000000002,1.294315,10354,15641,14889,1818,7487,72,234,8,8839
902,2016-03-02 20:28:20.868218,1456946900.868218,DECA020000000003,1.280244,12965,15819,14941,1287,6955,48,233,8,8841
903,2016-03-02 20:28:20.883818,1456946900.883818,DECA020000000002,1.317767,12275,15999,14846,1489,7708,56,235,8,8843
903,2016-03-02 20:28:20.899418,1456946900.899418,DECA020000000003,1.289625,14193,15747,13192,1386,6744,52,233,8,8845
904,2016-03-02 20:28:20.915018,1456946900.915018,DECA020000000002,1.328320,13848,14945,13019,1729,6736,68,232,8,8847
904,2016-03-02 20:28:20.930618,1456946900.930618,DECA020000000003,1.255620,13067,15160,13043,1430,6408,56,233,8,8849
905,2016-03-02 20:28:20.961818,1456946900.961818,DECA020000000002,1.342391,14792,16162,14962,1599,7673,60,239,8,8851
905,2016-03-02 20:28:20.961818,1456946900.961818,DECA020000000003,1.277899,15182,16136,12356,1240,7304,48,241,8,8853
906,2016-03-02 20:28:20.993018,1456946900.993018,DECA020000000002,1.333011,14967,16114,14749,1604,7633,60,236,8,8855
906,2016-03-02 20:28:20.993018,1456946900.993018,DECA020000000003,1.293143,14345,15199,12622,1919,6747,76,235,8,8857
907,2016-03-02 20:28:21.024218,1456946901.024218,DECA020000000002,1.340046,14365,15434,13678,1441,7070,56,239,8,8859
907,2016-03-02 20:28:21.039818,1456946901.039818,DECA020000000003,1.270863,13817,15480,12922,2017,6805,80,235,8,8861
908,2016-03-02 20:28:21.055418,1456946901.055418,DECA020000000002,1.337701,14638,15146,13915,1639,6803,64,234,8,8863
908,2016-03-02 20:28:21.071018,1456946901.071018,DECA020000000003,1.276726,11700,15136,12993,1717,6571,68,235,8,8865
909,2016-03-02 20:28:21.086618,1456946901.086618,DECA020000000002,1.358188,15372,15902,13853,1803,7301,68,234,8,8867
909,2016-03-02 20:28:21.102218,1456946901.102218,DECA020000000003,1.291970,14824,15633,11938,1818,7265,72,240,8,8869
910,2016-03-02 20:28:21.117818,1456946901.117818,DECA020000000002,1.318939,14325,15344,14651,1352,6796,52,236,8,8871
910,2016-03-02 20:28:21.133418,1456946901.133418,DECA020000000003,1.260310,11977,15614,13849,1717,6974,68,235,8,8873
911,2016-03-02 20:28:21.149018,1456946901.149018,DECA020000000002,1.313077,15487,15849,13081,1543,7050,60,240,8,8875
911,2016-03-02 20:28:21.164618,1456946901.164618,DECA020000000003,1.286107,8810,15698,14855,1616,6854,64,236,8,8877
912,2016-03-02 20:28:21.180218,1456946901.180218,DECA020000000002,1.314249,14818,15760,15164,1835,7256,72,237,8,8879
912,2016-03-02 20:28:21.195818,1456946901.195818,DECA020000000003,1.307214,13897,15285,12380,1617,7014,64,237,8,8881
913,2016-03-02 20:28:21.227018,1456946901.227018,DECA020000000002,1.330665,16392,16103,9631,1911,7595,72,242,8,8883
913,2016-03-02 20:28:21.227018,1456946901.227018,DECA020000000003,1.280244,15219,15549,10602,1521,6740,60,235,8,8885
914,2016-03-02 20:28:21.258218,1456946901.258218,DECA020000000002,1.331838,14906,15960,15380,2014,7235,76,235,8,8887
914,2016-03-02 20:28:21.273818,1456946901.273818,DECA020000000003,1.295488,13020,14941,12434,1556,6799,64,234,8,8889
915,2016-03-02 20:28:21.289418,1456946901.289418,DECA020000000002,1.306041,15290,15220,9488,1743,6950,68,235,8,8891
915,2016-03-02 20:28:21.305018,1456946901.305018,DECA020000000003,1.320112,14393,15774,12180,1624,7121,64,235,8,8893
916,2016-03-02 20:28:21.320618,1456946901.320618,DECA020000000002,1.335356,14884,14484,9231,1740,6251,68,231,8,8895
916,2016-03-02 20:28:21.336219,1456946901.336219,DECA020000000003,1.283762,14091,15736,12671,1336,7145,52,235,8,8897
917,2016-03-02 20:28:21.351819,1456946901.351819,DECA020000000002,1.348254,15680,15518,8627,1936,7327,76,237,8,8899
917,2016-03-02 20:28:21.367419,1456946901.367419,DECA020000000003,1.291970,12611,15247,14182,1718,7092,68,237,8,8901
918,2016-03-02 20:28:21.383019,1456946901.383019,DECA020000000002,1.345909,14629,15841,15472,1909,7385,72,234,8,8903
918,2016-03-02 20:28:21.398619,1456946901.398619,DECA020000000003,1.286107,13424,15504,13290,1529,7009,60,236,8,8905
919,2016-03-02 20:28:21.414219,1456946901.414219,DECA020000000002,1.340046,14933,15010,13805,1739,6904,68,231,8,8907
919,2016-03-02 20:28:21.429819,1456946901.429819,DECA020000000003,1.308386,15270,15143,8615,1132,6918,44,234,8,8909
920,2016-03-02 20:28:21.461019,1456946901.461019,DECA020000000002,1.353498,15691,16127,14715,1829,7637,72,240,8,8911
920,2016-03-02 20:28:21.461019,1456946901.461019,DECA020000000003,1.327148,13841,15371,13222,1332,6853,52,231,8,8913
921,2016-03-02 20:28:21.492219,1456946901.492219,DECA020000000002,1.349427,13867,15597,15324,1741,7599,68,237,8,8915
921,2016-03-02 20:28:21.492219,1456946901.492219,DECA020000000003,1.313077,13369,16014,15016,1138,7509,44,238,8,8917
922,2016-03-02 20:28:21.523419,1456946901.523419,DECA020000000002,1.355843,14603,16107,15321,1904,7807,72,238,8,8919
922,2016-03-02 20:28:21.523419,1456946901.523419,DECA020000000003,1.340046,14287,15578,13669,1135,7152,44,234,8,8921
923,2016-03-02 20:28:21.554619,1456946901.554619,DECA020000000002,1.354670,14147,16275,15586,1699,8006,64,240,8,8923
923,2016-03-02 20:28:21.570219,1456946901.570219,DECA020000000003,1.308386,14679,15779,12707,1085,6863,40,232,8,8925
924,2016-03-02 20:28:21.585819,1456946901.585819,DECA020000000002,1.364051,14820,15937,14665,1596,7658,60,237,8,8927
924,2016-03-02 20:28:21.601419,1456946901.601419,DECA020000000003,1.301351,14835,15528,13445,1041,6714,40,232,8,8929
925,2016-03-02 20:28:21.617019,1456946901.617019,DECA020000000002,1.380467,13906,14635,13661,1377,7023,56,234,8,8931
925,2016-03-02 20:28:21.632619,1456946901.632619,DECA020000000003,1.300178,15049,15340,12548,1135,6650,44,229,8,8933
926,2016-03-02 20:28:21.648219,1456946901.648219,DECA020000000002,1.368742,14237,16036,15027,1392,7881,52,237,8,8935
926,2016-03-02 20:28:21.663819,1456946901.663819,DECA020000000003,1.334183,15024,15820,13804,1036,6853,40,239,8,8937
927,2016-03-02 20:28:21.679419,1456946901.679419,DECA020000000002,1.374604,14065,16049,15021,1492,7800,56,236,8,8939
927,2016-03-02 20:28:21.695019,1456946901.695019,DECA020000000003,1.290797,12953,15282,14352,1141,6365,44,236,8,8941
928,2016-03-02 20:28:21.710619,1456946901.710619,DECA020000000002,1.364051,14575,14967,13330,1294,7183,52,237,8,8943
928,2016-03-02 20:28:21.726219,1456946901.726219,DECA020000000003,1.308386,14722,15659,13742,1283,6646,48,230,8,8945
929,2016-03-02 20:28:21.757419,1456946901.757419,DECA020000000002,1.357016,12143,15483,15198,1483,7636,60,242,8,8947
929,2016-03-02 20:28:21.757419,1456946901.757419,DECA020000000003,1.322457,14951,16061,13996,1178,6857,44,237,8,8949
930,2016-03-02 20:28:21.788619,1456946901.788619,DECA020000000002,1.368742,14262,15440,13940,1535,7333,60,234,8,8951
930,2016-03-02 20:28:21.804219,1456946901.804219,DECA020000000003,1.293143,12427,14486,14280,1134,6428,48,236,8,8953
931,2016-03-02 20:28:21.819819,1456946901.819819,DECA020000000002,1.350599,14664,15504,13529,1436,7268,56,236,8,8955
931,2016-03-02 20:28:21.835419,1456946901.835419,DECA020000000003,1.307214,12441,14806,14676,1281,6625,52,233,8,8957
932,2016-03-02 20:28:21.851019,1456946901.851019,DECA020000000002,1.367569,13463,15285,13963,1441,6948,56,235,8,8959
932,2016-03-02 20:28:21.866619,1456946901.866619,DECA020000000003,1.302523,12552,14658,14293,1141,6702,48,239,8,8961
933,2016-03-02 20:28:21.897819,1456946901.897819,DECA020000000002,1.351153,15202,15871,13424,1534,7490,60,236,8,8963
933,2016-03-02 20:28:21.897819,1456946901.897819,DECA020000000003,1.334183,14613,14621,9593,1179,6273,48,229,8,8965
934,2016-03-02 20:28:21.929020,1456946901.92902,DECA020000000002,1.385158,14517,15220,13711,1390,7194,56,239,8,8967
934,2016-03-02 20:28:21.929020,1456946901.92902,DECA020000000003,1.325975,13829,16400,14765,1283,7378,48,241,8,8969
935,2016-03-02 20:28:21.960220,1456946901.96022,DECA020000000002,1.372259,14481,15859,14842,1539,7434,60,238,8,8971
935,2016-03-02 20:28:21.960220,1456946901.96022,DECA020000000003,1.341219,14541,14870,11133,990,6494,40,231,8,8973
936,2016-03-02 20:28:21.991420,1456946901.99142,DECA020000000002,1.366396,14484,15561,14503,1634,7217,64,240,8,8975
936,2016-03-02 20:28:21.991420,1456946901.99142,DECA020000000003,1.342391,13262,16076,14585,1174,7564,44,239,8,8977
937,2016-03-02 20:28:22.022620,1456946902.02262,DECA020000000002,1.367569,13150,14808,13697,1634,6390,64,230,8,8979
937,2016-03-02 20:28:22.038220,1456946902.03822,DECA020000000003,1.315422,13103,15699,13878,1073,7061,40,233,8,8981
938,2016-03-02 20:28:22.053820,1456946902.05382,DECA020000000002,1.399229,15359,16259,14671,1902,7591,72,239,8,8983
938,2016-03-02 20:28:22.069420,1456946902.06942,DECA020000000003,1.315422,12440,15154,13932,1226,7113,48,232,8,8985
939,2016-03-02 20:28:22.085020,1456946902.08502,DECA020000000002,1.383985,15427,15309,9960,1734,6923,68,235,8,8987
939,2016-03-02 20:28:22.100620,1456946902.10062,DECA020000000003,1.344736,14753,15869,11987,1130,7564,44,240,8,8989
940,2016-03-02 20:28:22.116220,1456946902.11622,DECA020000000002,1.380467,15461,16312,15274,1599,7642,60,242,8,8991
940,2016-03-02 20:28:22.131820,1456946902.13182,DECA020000000003,1.350599,10467,16233,15207,1136,7901,44,242,8,8993
941,2016-03-02 20:28:22.163020,1456946902.16302,DECA020000000002,1.393366,14069,15930,15223,1538,7047,60,239,8,8995
941,2016-03-02 20:28:22.178620,1456946902.17862,DECA020000000003,1.352945,12064,15242,12687,1034,6774,40,235,8,8997
942,2016-03-02 20:28:22.194220,1456946902.19422,DECA020000000002,1.353498,14413,14945,12932,1950,6216,80,234,8,8999
942,2016-03-02 20:28:22.194220,1456946902.19422,DECA020000000003,1.343564,16610,16662,10157,1235,8235,48,255,8,9001
943,2016-03-02 20:28:22.225420,1456946902.22542,DECA020000000002,1.375777,14601,14387,9111,1958,6286,84,237,8,9003
943,2016-03-02 20:28:22.225420,1456946902.22542,DECA020000000003,1.352945,13695,15585,12195,1130,7398,44,237,8,9005
944,2016-03-02 20:28:22.256620,1456946902.25662,DECA020000000002,1.385158,15283,15038,9527,2313,6865,96,238,8,9007
944,2016-03-02 20:28:22.272220,1456946902.27222,DECA020000000003,1.348254,13335,15718,13347,1134,7433,44,236,8,9009
945,2016-03-02 20:28:22.287820,1456946902.28782,DECA020000000002,1.402747,15112,16025,15420,2514,7321,96,237,8,9011
945,2016-03-02 20:28:22.303420,1456946902.30342,DECA020000000003,1.354670,14510,15096,10568,1182,6990,48,239,8,9013
946,2016-03-02 20:28:22.319020,1456946902.31902,DECA020000000002,1.381640,14902,15618,14866,2519,6941,100,234,8,9015
946,2016-03-02 20:28:22.334620,1456946902.33462,DECA020000000003,1.321285,14994,16023,11487,1386,7309,52,237,8,9017
947,2016-03-02 20:28:22.365820,1456946902.36582,DECA020000000002,1.426198,14246,15199,14655,2222,6717,88,236,8,9019
947,2016-03-02 20:28:22.365820,1456946902.36582,DECA020000000003,1.356462,12418,15748,14236,1281,7290,48,234,8,9021
948,2016-03-02 20:28:22.397020,1456946902.39702,DECA020000000002,1.396884,15155,15180,9741,2114,6673,84,234,8,9023
948,2016-03-02 20:28:22.397020,1456946902.39702,DECA020000000003,1.360533,13605,15658,13318,1035,6856,40,233,8,9025
949,2016-03-02 20:28:22.428220,1456946902.42822,DECA020000000002,1.410955,14536,15095,14877,2043,6964,84,239,8,9027
949,2016-03-02 20:28:22.428220,1456946902.42822,DECA020000000003,1.352945,14685,15342,11613,1037,6714,40,232,8,9029
950,2016-03-02 20:28:22.459420,1456946902.45942,DECA020000000002,1.379295,15427,15851,13527,2039,7485,80,240,8,9031
950,2016-03-02 20:28:22.459420,1456946902.45942,DECA020000000003,1.347082,11098,14609,14587,953,6549,40,235,8,9033
951,2016-03-02 20:28:22.490621,1456946902.490621,DECA020000000002,1.410955,15257,16230,15443,2107,7525,80,239,8,9035
951,2016-03-02 20:28:22.506221,1456946902.506221,DECA020000000003,1.358808,12645,15917,15178,1382,7199,52,234,8,9037
952,2016-03-02 20:28:22.521821,1456946902.521821,DECA020000000002,1.372259,14789,15211,14497,1858,7378,76,240,8,9039
952,2016-03-02 20:28:22.537421,1456946902.537421,DECA020000000003,1.374604,13845,14909,13620,901,6712,36,239,8,9041
953,2016-03-02 20:28:22.553021,1456946902.553021,DECA020000000002,1.406264,15176,15225,9086,1945,7603,80,240,8,9043
953,2016-03-02 20:28:22.568621,1456946902.568621,DECA020000000003,1.352945,15324,15828,12758,1234,6689,48,236,8,9045
954,2016-03-02 20:28:22.584221,1456946902.584221,DECA020000000002,1.430889,14265,16174,15605,1802,7723,68,239,8,9047
954,2016-03-02 20:28:22.599821,1456946902.599821,DECA020000000003,1.365224,15526,15728,12793,1229,6929,48,239,8,9049
955,2016-03-02 20:28:22.615421,1456946902.615421,DECA020000000002,1.448478,13944,15741,14576,1704,7257,64,234,8,9051
955,2016-03-02 20:28:22.646621,1456946902.646621,DECA020000000003,1.352325,13146,15515,14846,1425,6598,56,235,8,9053
956,2016-03-02 20:28:22.662221,1456946902.662221,DECA020000000002,1.427371,14681,15951,15154,2102,7564,80,237,8,9055
956,2016-03-02 20:28:22.662221,1456946902.662221,DECA020000000003,1.355290,15104,15890,13742,1431,6745,56,237,8,9057
957,2016-03-02 20:28:22.693421,1456946902.693421,DECA020000000002,1.406264,16207,15849,9988,2026,7807,80,243,8,9059
957,2016-03-02 20:28:22.709021,1456946902.709021,DECA020000000003,1.352945,15653,15810,12830,1231,6822,48,240,8,9061
958,2016-03-02 20:28:22.724621,1456946902.724621,DECA020000000002,1.447305,15755,16350,13561,2213,7908,84,240,8,9063
958,2016-03-02 20:28:22.740221,1456946902.740221,DECA020000000003,1.341219,14628,15799,13112,1331,6292,52,238,8,9065
959,2016-03-02 20:28:22.755821,1456946902.755821,DECA020000000002,1.415645,16238,15839,8774,2003,7772,76,239,8,9067
959,2016-03-02 20:28:22.771421,1456946902.771421,DECA020000000003,1.352945,12999,14571,13600,1368,5944,56,230,8,9069
960,2016-03-02 20:28:22.787021,1456946902.787021,DECA020000000002,1.422681,16171,17246,15177,2108,8987,80,253,8,9071
960,2016-03-02 20:28:22.802621,1456946902.802621,DECA020000000003,1.359980,13120,15782,15033,1176,6630,44,232,8,9073
961,2016-03-02 20:28:22.818221,1456946902.818221,DECA020000000002,1.427371,15350,15854,13515,1930,7651,76,236,8,9075
961,2016-03-02 20:28:22.833821,1456946902.833821,DECA020000000003,1.374604,13787,15570,14352,1321,6729,52,242,8,9077
962,2016-03-02 20:28:22.865021,1456946902.865021,DECA020000000002,1.425026,12510,15301,14644,1441,7213,56,231,8,9079
962,2016-03-02 20:28:22.865021,1456946902.865021,DECA020000000003,1.359361,13012,15381,13817,1425,6206,56,234,8,9081
963,2016-03-02 20:28:22.896221,1456946902.896221,DECA020000000002,1.435579,15903,15711,8877,1541,7822,60,239,8,9083
963,2016-03-02 20:28:22.896221,1456946902.896221,DECA020000000003,1.358188,14283,15726,13259,1481,6416,56,234,8,9085
964,2016-03-02 20:28:22.927421,1456946902.927421,DECA020000000002,1.461376,12398,16050,14969,1794,7776,68,236,8,9087
964,2016-03-02 20:28:22.927421,1456946902.927421,DECA020000000003,1.355843,13724,15750,13635,1429,6552,56,235,8,9089
965,2016-03-02 20:28:22.958621,1456946902.958621,DECA020000000002,1.428544,15292,15524,11841,1836,7453,72,236,8,9091
965,2016-03-02 20:28:22.974221,1456946902.974221,DECA020000000003,1.379295,14478,14949,11065,1085,6329,44,234,8,9093
966,2016-03-02 20:28:22.989821,1456946902.989821,DECA020000000002,1.453168,14124,15921,15069,1635,7644,64,239,8,9095
966,2016-03-02 20:28:23.005421,1456946903.005421,DECA020000000003,1.394538,12681,15248,14370,1418,6687,56,231,8,9097
967,2016-03-02 20:28:23.021021,1456946903.021021,DECA020000000002,1.446132,14513,15509,14458,1641,7473,64,235,8,9099
967,2016-03-02 20:28:23.036621,1456946903.036621,DECA020000000003,1.366396,12997,15761,14080,1523,6805,60,238,8,9101
968,2016-03-02 20:28:23.052222,1456946903.052222,DECA020000000002,1.459031,14799,16068,14897,1341,7617,52,240,8,9103
968,2016-03-02 20:28:23.067822,1456946903.067822,DECA020000000003,1.399229,13639,15238,13776,1178,7087,48,241,8,9105
969,2016-03-02 20:28:23.083422,1456946903.083422,DECA020000000002,1.466066,13317,14791,14143,1476,6800,60,235,8,9107
969,2016-03-02 20:28:23.099022,1456946903.099022,DECA020000000003,1.409782,15532,15772,11334,1421,7144,56,238,8,9109
970,2016-03-02 20:28:23.130222,1456946903.130222,DECA020000000002,1.441442,14802,14974,12207,1481,6984,60,238,8,9111
970,2016-03-02 20:28:23.130222,1456946903.130222,DECA020000000003,1.400401,14555,15202,11630,1183,6797,48,240,8,9113
971,2016-03-02 20:28:23.161422,1456946903.161422,DECA020000000002,1.461376,14399,15465,14684,1485,7357,60,242,8,9115
971,2016-03-02 20:28:23.161422,1456946903.161422,DECA020000000003,1.396884,14713,15290,11064,1280,6822,52,243,8,9117
972,2016-03-02 20:28:23.192622,1456946903.192622,DECA020000000002,1.432061,15544,15972,13186,1704,7356,64,237,8,9119
972,2016-03-02 20:28:23.208222,1456946903.208222,DECA020000000003,1.408610,11252,15651,14511,1132,6756,44,233,8,9121
973,2016-03-02 20:28:23.223822,1456946903.223822,DECA020000000002,1.439097,15060,15564,14151,1543,6811,60,233,8,9123
973,2016-03-02 20:28:23.239422,1456946903.239422,DECA020000000003,1.402747,14221,14293,10458,1223,6379,52,233,8,9125
974,2016-03-02 20:28:23.255022,1456946903.255022,DECA020000000002,1.435579,13658,16306,15860,1703,7569,64,240,8,9127
974,2016-03-02 20:28:23.270622,1456946903.270622,DECA020000000003,1.426198,13466,15442,12787,1330,6800,52,231,8,9129
975,2016-03-02 20:28:23.286222,1456946903.286222,DECA020000000002,1.428544,14284,14897,13890,1478,6729,60,239,8,9131
975,2016-03-02 20:28:23.301822,1456946903.301822,DECA020000000003,1.396884,13979,14526,11905,1221,6634,52,235,8,9133
976,2016-03-02 20:28:23.333022,1456946903.333022,DECA020000000002,1.435579,13627,14883,14573,1637,6507,64,228,8,9135
976,2016-03-02 20:28:23.333022,1456946903.333022,DECA020000000003,1.407437,12086,15135,13374,1330,6617,52,235,8,9137
977,2016-03-02 20:28:23.364222,1456946903.364222,DECA020000000002,1.449650,16031,16100,12697,1834,7380,72,241,8,9139
977,2016-03-02 20:28:23.364222,1456946903.364222,DECA020000000003,1.400401,15229,15731,11098,1385,7112,52,234,8,9141
978,2016-03-02 20:28:23.395422,1456946903.395422,DECA020000000002,1.462549,16074,16078,12463,1934,7142,76,243,8,9143
978,2016-03-02 20:28:23.395422,1456946903.395422,DECA020000000003,1.421508,14392,15206,12526,1278,7209,52,242,8,9145
979,2016-03-02 20:28:23.426622,1456946903.426622,DECA020000000002,1.468412,15584,15187,8790,1651,6601,64,235,8,9147
979,2016-03-02 20:28:23.426622,1456946903.426622,DECA020000000003,1.410955,15030,15814,11685,1424,7290,56,236,8,9149
980,2016-03-02 20:28:23.457822,1456946903.457822,DECA020000000002,1.460203,15319,16106,15313,2007,7222,76,237,8,9151
980,2016-03-02 20:28:23.473422,1456946903.473422,DECA020000000003,1.414473,15192,15707,10776,1031,7271,40,236,8,9153
981,2016-03-02 20:28:23.489022,1456946903.489022,DECA020000000002,1.443787,15901,15890,11115,1640,7030,64,237,8,9155
981,2016-03-02 20:28:23.504622,1456946903.504622,DECA020000000003,1.414473,12828,15794,14641,1137,7570,44,240,8,9157
982,2016-03-02 20:28:23.520222,1456946903.520222,DECA020000000002,1.456686,15924,15883,11972,1502,7047,56,237,8,9159
982,2016-03-02 20:28:23.535822,1456946903.535822,DECA020000000003,1.435579,14536,15878,13056,1329,7492,52,241,8,9161
983,2016-03-02 20:28:23.567022,1456946903.567022,DECA020000000002,1.470757,15685,15591,9332,1546,7004,60,241,8,9163
983,2016-03-02 20:28:23.567022,1456946903.567022,DECA020000000003,1.403919,13956,16073,12946,1287,7417,48,237,8,9165
984,2016-03-02 20:28:23.582622,1456946903.582622,DECA020000000002,1.487173,15660,15508,9117,2325,7083,92,235,8,9167
984,2016-03-02 20:28:23.598222,1456946903.598222,DECA020000000003,1.433234,14788,15157,9808,1188,7064,48,240,8,9169
985,2016-03-02 20:28:23.629423,1456946903.629423,DECA020000000002,1.457858,15898,15990,11272,2328,7194,92,241,8,9171
985,2016-03-02 20:28:23.629423,1456946903.629423,DECA020000000003,1.430889,13800,15560,13749,1230,7385,48,238,8,9173
986,2016-03-02 20:28:23.660623,1456946903.660623,DECA020000000002,1.488346,15120,15640,14320,2325,7039,92,233,8,9175
986,2016-03-02 20:28:23.676223,1456946903.676223,DECA020000000003,1.420335,14195,14526,11889,954,6675,40,236,8,9177
987,2016-03-02 20:28:23.691823,1456946903.691823,DECA020000000002,1.481310,15704,16032,13222,2414,7325,92,238,8,9179
987,2016-03-02 20:28:23.707423,1456946903.707423,DECA020000000003,1.439097,13678,15303,13446,1034,6676,40,232,8,9181
988,2016-03-02 20:28:23.723023,1456946903.723023,DECA020000000002,1.510625,15217,15960,14060,2224,7489,88,239,8,9183
988,2016-03-02 20:28:23.738623,1456946903.738623,DECA020000000003,1.440269,12259,15429,15034,1337,6994,52,237,8,9185
989,2016-03-02 20:28:23.754223,1456946903.754223,DECA020000000002,1.507107,16299,16228,11436,2413,7776,92,242,8,9187
989,2016-03-02 20:28:23.769823,1456946903.769823,DECA020000000003,1.451995,13783,15505,13833,1237,6678,48,234,8,9189
990,2016-03-02 20:28:23.801023,1456946903.801023,DECA020000000002,1.510625,13827,16002,15070,2412,7333,92,235,8,9191
990,2016-03-02 20:28:23.801023,1456946903.801023,DECA020000000003,1.444960,13581,15379,14142,1338,6721,52,235,8,9193
991,2016-03-02 20:28:23.832223,1456946903.832223,DECA020000000002,1.498899,15582,15076,9881,2419,7438,96,240,8,9195
991,2016-03-02 20:28:23.832223,1456946903.832223,DECA020000000003,1.443787,14459,15343,13500,1337,6653,52,236,8,9197
992,2016-03-02 20:28:23.863423,1456946903.863423,DECA020000000002,1.539940,13179,15052,14500,2413,7244,96,233,8,9199
992,2016-03-02 20:28:23.863423,1456946903.863423,DECA020000000003,1.427371,15012,15215,10864,1331,6388,52,237,8,9201
993,2016-03-02 20:28:23.894623,1456946903.894623,DECA020000000002,1.510625,14098,13829,7540,2304,6520,100,228,8,9203
993,2016-03-02 20:28:23.894623,1456946903.894623,DECA020000000003,1.432061,14788,15836,13177,1598,6551,60,233,8,9205
994,2016-03-02 20:28:23.925823,1456946903.925823,DECA020000000002,1.515315,14197,15213,12969,2223,7353,92,238,8,9207
994,2016-03-02 20:28:23.941423,1456946903.941423,DECA020000000003,1.433234,14672,15313,13468,1338,6469,52,233,8,9209
995,2016-03-02 20:28:23.957023,1456946903.957023,DECA020000000002,1.538767,12906,15261,14773,2314,7371,92,235,8,9211
995,2016-03-02 20:28:23.972623,1456946903.972623,DECA020000000003,1.429716,13230,15794,14642,1332,6467,52,236,8,9213
996,2016-03-02 20:28:23.988223,1456946903.988223,DECA020000000002,1.524696,14134,15081,13078,1924,7111,76,231,8,9215
996,2016-03-02 20:28:24.003823,1456946904.003823,DECA020000000003,1.446132,12771,15823,15118,1226,6644,48,239,8,9217
997,2016-03-02 20:28:24.019423,1456946904.019423,DECA020000000002,1.523523,13951,15994,14787,2024,7730,80,239,8,9219
997,2016-03-02 20:28:24.035023,1456946904.035023,DECA020000000003,1.437924,13694,15395,13497,1229,6041,48,238,8,9221
998,2016-03-02 20:28:24.050623,1456946904.050623,DECA020000000002,1.523523,15427,15692,10368,1627,7632,64,236,8,9223
998,2016-03-02 20:28:24.066223,1456946904.066223,DECA020000000003,1.430889,15378,15425,11028,1232,6153,48,237,8,9225
999,2016-03-02 20:28:24.097423,1456946904.097423,DECA020000000002,1.515315,14919,15219,12751,1626,7041,64,236,8,9227
999,2016-03-02 20:28:24.097423,1456946904.097423,DECA020000000003,1.453168,14775,15926,14094,1075,6646,40,236,8,9229
1000,2016-03-02 20:28:24.128623,1456946904.128623,DECA020000000002,1.510625,15706,15947,12377,1737,7709,68,238,8,9231
1000,2016-03-02 20:28:24.128623,1456946904.128623,DECA020000000003,1.448478,15376,15822,12505,1230,6413,48,237,8,9233
1001,2016-03-02 20:28:24.159823,1456946904.159823,DECA020000000002,1.520006,15938,16068,12140,1443,7751,56,241,8,9235
